Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
1H7,1.0,0.16699999999999998,FAUC,0.518,44.8745,6.92,6.92,0.5,0.259,0.043253
1H7,1.0,0.833,FAUC,1.521,44.8745,7.27,7.27,0.5,0.7605,0.6334964999999999
1H7,1.0,0.16699999999999998,FAUC,0.34600000000000003,44.8745,7.91,7.91,0.5,0.17300000000000001,0.028891
1H7,1.0,2.667,FAUC,1.577,44.8745,7.92,7.92,0.5,0.7885,2.1029294999999997
1H7,1.0,0.16699999999999998,FAUC,0.922,44.8745,7.98,7.98,0.5,0.461,0.076987
1H7,1.0,0.16699999999999998,FAUC,0.922,44.8745,7.98,7.98,0.5,0.461,0.076987
1H7,1.0,0.16699999999999998,FAUC,0.634,44.8745,8.0,8.0,0.5,0.317,0.05293899999999999
1H7,1.0,0.16699999999999998,FAUC,0.518,44.8745,8.02,8.02,0.5,0.259,0.043253
1H7,1.0,0.16699999999999998,FAUC,0.979,44.8745,8.02,8.02,0.5,0.4895,0.08174649999999999
1H7,1.0,0.333,FAUC,0.7490000000000001,44.8745,8.07,8.07,0.5,0.37450000000000006,0.12470850000000003
1H7,1.0,0.333,FAUC,0.8059999999999999,44.8745,8.08,8.08,0.5,0.40299999999999997,0.13419899999999998
1H7,1.0,0.16699999999999998,FAUC,0.634,44.8745,8.27,8.27,0.5,0.317,0.05293899999999999
1H7,1.0,2.0,FAUC,0.461,44.8745,8.79,8.79,0.5,0.2305,0.461
1H7,1.0,0.833,FAUC,0.588,44.8745,8.83,8.83,0.5,0.294,0.24490199999999998
1H7,1.0,0.333,FAUC,0.49,44.8745,8.87,8.87,0.5,0.245,0.081585
1H7,1.0,3.333,CWSH,1.922,44.8745,9.37,9.37,0.22,0.42284,1.40932572
1H7,1.0,4.833,CWSH,1.291,44.8745,9.72,9.72,0.22,0.28402,1.37266866
1H7,1.0,0.333,FAUC,0.72,44.8745,9.76,9.76,0.5,0.36,0.11988
1H7,1.0,0.333,CWSH,37.95,44.8745,9.93,9.93,0.22,8.349,2.7802170000000004
1H7,1.0,0.333,FAUC,1.642,44.8745,9.94,9.94,0.5,0.821,0.273393
1H7,1.0,0.333,FAUC,0.662,44.8745,9.97,9.97,0.5,0.331,0.11022300000000002
1H7,1.0,0.16699999999999998,FAUC,0.979,44.8745,9.98,9.98,0.5,0.4895,0.08174649999999999
1H7,1.0,4.0,CWSH,1.565,44.8745,10.11,10.11,0.22,0.3443,1.3772
1H7,1.0,0.333,FAUC,0.7490000000000001,44.8745,10.21,10.21,0.5,0.37450000000000006,0.12470850000000003
1H7,1.0,0.333,CWSH,0.85,44.8745,10.45,10.45,0.22,0.187,0.062271
1H7,1.0,5.5,CWSH,1.11,44.8745,10.52,10.52,0.22,0.24420000000000003,1.3431000000000002
1H7,1.0,0.16699999999999998,FAUC,0.34600000000000003,44.8745,11.18,11.18,0.5,0.17300000000000001,0.028891
1H7,1.0,0.16699999999999998,FAUC,0.691,44.8745,14.06,14.06,0.5,0.3455,0.057698499999999986
1H7,1.0,1.6669999999999998,FAUC,1.636,44.8745,14.08,14.08,0.5,0.818,1.3636059999999999
1H7,1.0,1.0,FAUC,0.902,44.8745,14.26,14.26,0.5,0.451,0.451
1H7,1.0,1.167,FAUC,1.621,44.8745,15.07,15.07,0.5,0.8105,0.9458535
1H7,1.0,1.0,FAUC,1.354,44.8745,15.27,15.27,0.5,0.677,0.677
1H7,1.0,0.333,FAUC,1.642,44.8745,15.31,15.31,0.5,0.821,0.273393
1H7,1.0,0.5,FAUC,0.979,44.8745,15.34,15.34,0.5,0.4895,0.24475
1H7,1.0,0.16699999999999998,FAUC,0.461,44.8745,15.35,15.35,0.5,0.2305,0.0384935
1H7,1.0,0.333,FAUC,0.5760000000000001,44.8745,15.56,15.56,0.5,0.28800000000000003,0.09590400000000002
1H7,1.0,0.16699999999999998,FAUC,0.518,44.8745,15.63,15.63,0.5,0.259,0.043253
1H7,1.0,0.333,FAUC,0.8059999999999999,44.8745,15.64,15.64,0.5,0.40299999999999997,0.13419899999999998
1H7,1.0,0.5,FAUC,0.23,44.8745,15.8,15.8,0.5,0.115,0.0575
1H7,1.0,0.333,FAUC,0.49,44.8745,16.24,16.24,0.5,0.245,0.081585
1H7,1.0,0.16699999999999998,FAUC,1.267,44.8745,17.13,17.13,0.5,0.6335,0.10579449999999999
1H7,1.0,0.333,FAUC,0.72,44.8745,17.28,17.28,0.5,0.36,0.11988
1H7,1.0,0.16699999999999998,FAUC,0.518,44.8745,17.62,17.62,0.5,0.259,0.043253
1H7,1.0,0.16699999999999998,FAUC,0.979,44.8745,17.63,17.63,0.5,0.4895,0.08174649999999999
1H7,1.0,4.833,FAUC,0.687,44.8745,21.67,21.67,0.5,0.3435,1.6601355000000002
1H7,1.0,0.16699999999999998,FAUC,0.461,44.8745,21.78,21.78,0.5,0.2305,0.0384935
1H7,1.0,0.667,FAUC,0.763,44.8745,21.79,21.79,0.5,0.3815,0.25446050000000003
1H7,1.0,0.333,FAUC,0.518,44.8745,21.82,21.82,0.5,0.259,0.086247
1H7,1.0,0.16699999999999998,FAUC,0.461,44.8745,21.86,21.86,0.5,0.2305,0.0384935
2D7,2.0,2.358,FAUC,1.056,44.751999999999995,24.59,0.59,0.5,0.528,1.2450240000000001
2D7,2.0,5.502000000000002,SHWR,1.233,44.751999999999995,32.91,8.91,0.8576471928026421,1.0574789887256577,5.818249395968571
2D7,2.0,2.489,FAUC,1.061,44.751999999999995,33.29,9.29,0.5,0.5305,1.3204144999999998
2D7,2.0,2.096,FAUC,1.069,44.751999999999995,33.43,9.43,0.5,0.5345,1.120312
2D7,2.0,0.131,FAUC,0.34600000000000003,44.751999999999995,33.78,9.78,0.5,0.17300000000000001,0.022663000000000003
2D7,2.0,0.262,FAUC,0.49,44.751999999999995,33.79,9.79,0.5,0.245,0.06419
2D7,2.0,1.4409999999999998,FAUC,0.728,44.751999999999995,34.35,10.35,0.5,0.364,0.5245239999999999
2D7,2.0,0.262,FAUC,0.605,44.751999999999995,34.46,10.46,0.5,0.3025,0.079255
2D7,2.0,0.131,FAUC,0.8059999999999999,44.751999999999995,34.47,10.47,0.5,0.40299999999999997,0.052793
2D7,2.0,0.393,FAUC,0.518,44.751999999999995,34.55,10.55,0.5,0.259,0.101787
2D7,2.0,0.131,FAUC,0.518,44.751999999999995,34.85,10.85,0.5,0.259,0.033929
2D7,2.0,0.7859999999999999,FAUC,0.893,44.751999999999995,34.86,10.86,0.5,0.4465,0.35094899999999996
2D7,2.0,0.131,FAUC,0.7490000000000001,44.751999999999995,35.06,11.06,0.5,0.37450000000000006,0.049059500000000006
2D7,2.0,0.524,FAUC,0.778,44.751999999999995,35.28,11.28,0.5,0.389,0.20383600000000002
2D7,2.0,0.393,FAUC,0.614,44.751999999999995,35.82,11.82,0.5,0.307,0.12065100000000001
2D7,2.0,1.048,FAUC,0.569,44.751999999999995,35.94,11.94,0.5,0.2845,0.298156
2D7,2.0,2.358,FAUC,1.101,44.751999999999995,36.9,12.9,0.5,0.5505,1.298079
2D7,2.0,8.123,SHWR,1.237,44.751999999999995,38.3,14.3,0.8576471928026421,1.0609095774968684,8.617768498007061
2D7,2.0,0.262,FAUC,0.374,44.751999999999995,40.84,16.84,0.5,0.187,0.048994
2D7,2.0,3.668,SHWR,1.881,44.751999999999995,40.93,16.93,0.8576471928026421,1.61323436966177,5.917343667919372
2D7,2.0,0.262,FAUC,0.778,44.751999999999995,41.02,17.02,0.5,0.389,0.10191800000000001
2D7,2.0,0.131,FAUC,0.461,44.751999999999995,41.41,17.41,0.5,0.2305,0.030195500000000004
2D7,2.0,0.131,FAUC,0.461,44.751999999999995,41.5,17.5,0.5,0.2305,0.030195500000000004
2D7,2.0,0.131,FAUC,0.518,44.751999999999995,41.53,17.53,0.5,0.259,0.033929
2D7,2.0,0.131,FAUC,0.461,44.751999999999995,41.64,17.64,0.5,0.2305,0.030195500000000004
2D7,2.0,0.655,FAUC,0.599,44.751999999999995,41.7,17.7,0.5,0.2995,0.1961725
2D7,2.0,0.655,FAUC,0.6679999999999999,44.751999999999995,41.74,17.74,0.5,0.33399999999999996,0.21877
2D7,2.0,2.358,FAUC,1.117,44.751999999999995,41.78,17.78,0.5,0.5585,1.316943
2D7,2.0,0.131,FAUC,0.28800000000000003,44.751999999999995,41.88,17.88,0.5,0.14400000000000002,0.018864000000000002
2D7,2.0,0.262,FAUC,0.8640000000000001,44.751999999999995,41.88,17.88,0.5,0.43200000000000005,0.11318400000000002
2D7,2.0,0.131,FAUC,0.7490000000000001,44.751999999999995,42.62000000000001,18.62,0.5,0.37450000000000006,0.049059500000000006
2D7,2.0,0.262,FAUC,0.95,44.751999999999995,42.64,18.64,0.5,0.475,0.12445
2D7,2.0,0.262,FAUC,0.922,44.751999999999995,42.68,18.68,0.5,0.461,0.12078200000000001
2D7,2.0,0.524,FAUC,0.7340000000000001,44.751999999999995,42.69,18.69,0.5,0.36700000000000005,0.19230800000000003
2D7,2.0,0.7859999999999999,FAUC,0.624,44.751999999999995,42.71,18.71,0.5,0.312,0.24523199999999998
2D7,2.0,0.131,FAUC,0.518,44.751999999999995,42.98,18.98,0.5,0.259,0.033929
2D7,2.0,0.262,FAUC,0.8640000000000001,44.751999999999995,43.09,19.09,0.5,0.43200000000000005,0.11318400000000002
2D7,2.0,0.917,FAUC,0.815,44.751999999999995,43.11,19.11,0.5,0.4075,0.3736775
2D7,2.0,0.393,FAUC,0.902,44.751999999999995,43.93,19.93,0.5,0.451,0.177243
2D7,2.0,1.5719999999999998,FAUC,0.643,44.751999999999995,44.1,20.1,0.5,0.3215,0.505398
2D7,2.0,0.131,FAUC,0.34600000000000003,44.751999999999995,45.62000000000001,21.62,0.5,0.17300000000000001,0.022663000000000003
2D7,2.0,3.93,BATH,1.77,44.751999999999995,45.63,21.63,0.8576471928026421,1.5180355312606766,5.965879637854459
2D7,2.0,0.393,FAUC,0.461,44.751999999999995,45.72,21.72,0.5,0.2305,0.09058650000000001
2D7,2.0,0.131,FAUC,0.518,44.751999999999995,45.74,21.74,0.5,0.259,0.033929
2D7,2.0,0.262,FAUC,0.403,44.751999999999995,45.74,21.74,0.5,0.2015,0.05279300000000001
2D7,2.0,2.096,FAUC,0.598,44.751999999999995,45.78,21.78,0.5,0.299,0.626704
2D7,2.0,0.393,FAUC,0.73,44.751999999999995,45.86,21.86,0.5,0.365,0.143445
2D7,2.0,0.7859999999999999,FAUC,0.634,44.751999999999995,45.91,21.91,0.5,0.317,0.24916199999999997
2D7,2.0,0.917,FAUC,0.667,44.751999999999995,45.95,21.95,0.5,0.3335,0.3058195
2D7,2.0,0.262,FAUC,0.634,44.751999999999995,45.99,21.99,0.5,0.317,0.083054
2D7,2.0,1.5719999999999998,FAUC,0.5760000000000001,44.751999999999995,46.01000000000001,22.01,0.5,0.28800000000000003,0.452736
2D7,2.0,0.262,FAUC,0.634,44.751999999999995,46.05,22.05,0.5,0.317,0.083054
5E4,3.0,0.131,FAUC,0.28800000000000003,44.60850000000001,48.75,0.75,0.5,0.14400000000000002,0.018864000000000002
5E4,3.0,0.131,FAUC,0.403,44.60850000000001,48.94,0.94,0.5,0.2015,0.026396500000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.48,1.48,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.48,1.48,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.403,44.60850000000001,49.49,1.49,0.5,0.2015,0.026396500000000003
5E4,3.0,0.131,FAUC,0.461,44.60850000000001,49.5,1.5,0.5,0.2305,0.030195500000000004
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.51,1.51,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.52,1.52,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.52,1.52,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.403,44.60850000000001,49.53,1.53,0.5,0.2015,0.026396500000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.54,1.54,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.55,1.55,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.57,1.57,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.58,1.58,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.403,44.60850000000001,49.59,1.59,0.5,0.2015,0.026396500000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.62,1.62,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.63,1.63,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.403,44.60850000000001,49.64,1.64,0.5,0.2015,0.026396500000000003
5E4,3.0,0.131,FAUC,0.403,44.60850000000001,49.65,1.65,0.5,0.2015,0.026396500000000003
5E4,3.0,0.131,FAUC,0.403,44.60850000000001,49.67,1.67,0.5,0.2015,0.026396500000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.67,1.67,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,49.68,1.68,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.131,FAUC,0.403,44.60850000000001,49.69,1.69,0.5,0.2015,0.026396500000000003
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,51.98,3.98,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.262,FAUC,1.152,44.60850000000001,56.79,8.79,0.5,0.576,0.150912
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,56.8,8.8,0.5,0.17300000000000001,0.022663000000000003
5E4,3.0,0.655,FAUC,0.403,44.60850000000001,56.82,8.82,0.5,0.2015,0.1319825
5E4,3.0,0.131,FAUC,0.34600000000000003,44.60850000000001,57.07,9.07,0.5,0.17300000000000001,0.022663000000000003
