Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
1H8,1.0,0.262,FAUC,0.885724992,48.9095,9.2,9.2,0.5,0.442862496,0.116029973952
1H8,1.0,0.262,FAUC,0.5578473599999999,48.9095,9.22,9.22,0.5,0.27892367999999995,0.07307800415999999
1H8,1.0,0.262,FAUC,1.147571712,48.9095,9.23,9.23,0.5,0.573785856,0.150331894272
1H8,1.0,0.262,FAUC,0.721786176,48.9095,9.23,9.23,0.5,0.360893088,0.094553989056
1H8,1.0,0.262,FAUC,0.9176019839999998,48.9095,9.25,9.25,0.5,0.4588009919999999,0.12020585990399998
1H8,1.0,0.262,FAUC,0.68877072,48.9095,9.3,9.3,0.5,0.34438536,0.09022896432000001
1H8,1.0,0.131,FAUC,0.589724352,48.9095,9.63,9.63,0.5,0.294862176,0.038626945056
1H8,1.0,0.131,FAUC,1.245479616,48.9095,9.68,9.68,0.5,0.622739808,0.081578914848
1H8,1.0,0.262,FAUC,0.6557552640000001,48.9095,9.94,9.94,0.5,0.32787763200000003,0.085903939584
1H8,1.0,1.5,DWSH,1.546034112,48.9095,9.97,9.97,1.0,1.546034112,2.3190511679999997
1H8,1.0,0.262,FAUC,1.114556256,48.9095,10.01,10.01,0.5,0.557278128,0.14600686953600003
1H8,1.0,0.262,FAUC,0.524831904,48.9095,10.02,10.02,0.5,0.262415952,0.06875297942400001
1H8,1.0,0.131,FAUC,0.9176019839999998,48.9095,10.07,10.07,0.5,0.4588009919999999,0.06010292995199999
1H8,1.0,0.262,FAUC,0.393908544,48.9095,10.07,10.07,0.5,0.196954272,0.051602019264
1H8,1.0,1.0,DWSH,1.3228951679999998,48.9095,10.11,10.11,1.0,1.3228951679999998,1.3228951679999998
1H8,1.0,1.3330000000000002,DWSH,1.5369264,48.9095,10.22,10.22,1.0,1.5369264,2.0487228912
1H8,1.0,0.131,FAUC,0.8527095360000001,48.9095,10.4,10.4,0.5,0.42635476800000005,0.055852474608000004
1H8,1.0,0.131,FAUC,0.8527095360000001,48.9095,11.36,11.36,0.5,0.42635476800000005,0.055852474608000004
1H8,1.0,0.262,FAUC,0.68877072,48.9095,11.49,11.49,0.5,0.34438536,0.09022896432000001
1H8,1.0,0.39299999999999996,FAUC,0.895971168,48.9095,11.55,11.55,0.5,0.447985584,0.17605833451199998
1H8,1.0,0.131,FAUC,0.524831904,48.9095,11.61,11.61,0.5,0.262415952,0.034376489712000004
1H8,1.0,0.131,FAUC,0.4588009919999999,48.9095,14.3,14.3,0.5,0.22940049599999995,0.030051464975999996
1H8,1.0,0.262,FAUC,0.9506174399999999,48.9095,14.42,14.42,0.5,0.47530871999999996,0.12453088463999999
1H8,1.0,0.131,FAUC,1.114556256,48.9095,15.62,15.62,0.5,0.557278128,0.07300343476800002
1H8,1.0,0.262,FAUC,0.491816448,48.9095,15.65,15.65,0.5,0.245908224,0.06442795468800001
1H8,1.0,0.131,FAUC,0.524831904,48.9095,15.67,15.67,0.5,0.262415952,0.034376489712000004
1H8,1.0,2.7510000000000003,SHWR,2.276928,48.9095,15.83,15.83,0.8486923234050281,1.9324113145459636,5.316063526315947
1H8,1.0,0.262,FAUC,0.753663168,48.9095,17.8,17.8,0.5,0.376831584,0.098729875008
1H8,1.0,0.524,FAUC,0.9176019839999998,48.9095,17.85,17.85,0.5,0.4588009919999999,0.24041171980799997
1H8,1.0,0.262,FAUC,0.5578473599999999,48.9095,17.89,17.89,0.5,0.27892367999999995,0.07307800415999999
1H8,1.0,0.7859999999999999,FAUC,0.9403712639999999,48.9095,18.03,18.03,0.5,0.47018563199999996,0.3695659067519999
1H8,1.0,4.454,SHWR,2.276928,48.9095,18.2,18.2,0.8486923234050281,1.9324113145459636,8.606959994987722
1H8,1.0,2.096,SHWR,2.276928,48.9095,18.3,18.3,0.8486923234050281,1.9324113145459636,4.05033411528834
1H8,1.0,0.39299999999999996,FAUC,0.983632896,48.9095,18.98,18.98,0.5,0.491816448,0.193283864064
1H8,1.0,0.262,FAUC,1.344525984,48.9095,18.99,18.99,0.5,0.672262992,0.176132903904
1H8,1.0,0.131,FAUC,0.4588009919999999,48.9095,19.06,19.06,0.5,0.22940049599999995,0.030051464975999996
1H8,1.0,0.39299999999999996,FAUC,0.480431808,48.9095,19.07,19.07,0.5,0.240215904,0.09440485027199999
1H8,1.0,0.262,FAUC,1.049663808,48.9095,19.12,19.12,0.5,0.524831904,0.13750595884800002
1H8,1.0,2.096,FAUC,1.316064384,48.9095,19.5,19.5,0.5,0.658032192,1.379235474432
1H8,1.0,0.262,FAUC,0.68877072,48.9095,19.55,19.55,0.5,0.34438536,0.09022896432000001
1H8,1.0,0.262,FAUC,0.8527095360000001,48.9095,19.57,19.57,0.5,0.42635476800000005,0.11170494921600001
1H8,1.0,0.917,FAUC,1.3115105280000001,48.9095,19.58,19.58,0.5,0.6557552640000001,0.6013275770880001
1H8,1.0,0.524,FAUC,1.3604644799999999,48.9095,19.6,19.6,0.5,0.6802322399999999,0.35644169376
1D4,2.0,1.239,FAUC,1.6393881599999998,48.9325,29.87,5.87,0.5,0.8196940799999999,1.01560096512
1D4,2.0,0.31,FAUC,0.196954272,48.9325,30.17,6.17,0.5,0.098477136,0.03052791216
1D4,2.0,0.155,FAUC,0.393908544,48.9325,30.18,6.18,0.5,0.196954272,0.03052791216
1D4,2.0,3.0980000000000003,SHWR,1.871634816,48.9325,30.94,6.94,0.8486396488439855,1.5883435130144172,4.920688203318665
1D4,2.0,0.31,FAUC,1.344525984,48.9325,31.16,7.16,0.5,0.672262992,0.20840152752
1D4,2.0,0.62,FAUC,1.557418752,48.9325,31.19,7.19,0.5,0.778709376,0.48279981312
1D4,2.0,0.155,FAUC,0.4588009919999999,48.9325,31.28,7.28,0.5,0.22940049599999995,0.035557076879999996
1D4,2.0,3.717,FAUC,1.256864256,48.9325,31.61,7.61,0.5,0.628432128,2.335882219776
1D4,2.0,0.465,FAUC,1.202217984,48.9325,32.38,8.38,0.5,0.601108992,0.27951568128
1D4,2.0,0.929,FAUC,1.9126195199999998,48.9325,32.4,8.4,0.5,0.9563097599999999,0.88841176704
1D4,2.0,0.155,FAUC,0.393908544,48.9325,32.519999999999996,8.52,0.5,0.196954272,0.03052791216
1D4,2.0,0.155,FAUC,1.3115105280000001,48.9325,32.59,8.59,0.5,0.6557552640000001,0.10164206592000001
1D4,2.0,0.465,FAUC,0.721786176,48.9325,41.56,17.56,0.5,0.360893088,0.16781528592
1D4,2.0,0.465,FAUC,1.945634976,48.9325,42.08,18.08,0.5,0.972817488,0.45236013192
4E6,3.0,1.703,FAUC,1.477726272,48.8645,50.21,2.21,0.5,0.738863136,1.258283920608
4E6,3.0,0.262,FAUC,1.5733572479999998,48.8645,55.68,7.68,0.5,0.7866786239999999,0.20610979948799996
4E6,3.0,0.131,FAUC,0.6557552640000001,48.8645,56.66,8.66,0.5,0.32787763200000003,0.042951969792
