Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
2D7,2.0,5.5020000000000024,SHWR,1.2329999999999999,59.429500000000004,32.91,8.91,0.8200484069785228,1.0111196858045184,5.563180511296463
2D7,2.0,8.123,SHWR,1.237,59.429500000000004,38.3,14.3,0.8200484069785228,1.0143998794324327,8.239970220629651
2D7,2.0,3.668,SHWR,1.881,59.429500000000004,40.93,16.93,0.8200484069785228,1.5425110535266013,5.657930544335574
2D7,2.0,3.93,BATH,1.77,59.429500000000004,45.63,21.63,0.8200484069785228,1.4514856803519853,5.7043387237833025
5E4,3.0,5.24,SHWR,2.0,59.3905,57.57,9.57,0.8201746104532499,1.6403492209064998,8.59542991755006
5E4,3.0,9.302,SHWR,2.0,59.3905,58.46,10.46,0.8201746104532499,1.6403492209064998,15.25852845287226
6D9,5.0,13.0,SHWR,2.0,59.278000000000006,102.53,6.53,0.8205376691432468,1.6410753382864935,21.333979397724416
6D9,5.0,4.167,SHWR,1.9340000000000002,59.278000000000006,108.47,12.47,0.8205376691432468,1.5869198521230394,6.612695023796705
6D9,5.0,9.667,SHWR,1.355,59.278000000000006,110.59,14.59,0.8205376691432468,1.1118285416890994,10.748046512508523
6D9,5.0,7.1670000000000025,SHWR,1.8869999999999998,59.278000000000006,119.24,23.24,0.8205376691432468,1.5483545816733064,11.097057286852591
4D2,6.0,6.8329999999999975,SHWR,1.311,59.3165,127.93,7.93,0.8204135875079691,1.0755622132229474,7.349316602952397
4D2,6.0,2.833,BATH,3.406,59.3165,129.1,9.1,0.8204135875079691,2.794328679052143,7.916333147754722
2D4,7.0,4.476,SHWR,2.0,59.372,152.47,8.47,0.8202344143237219,1.6404688286474438,7.342738477025958
4D7,8.0,3.275,SHWR,2.0,59.385999999999996,174.5,6.5,0.8201891610026253,1.6403783220052506,5.372239004567195
4D7,8.0,7.336,SHWR,1.632,59.385999999999996,188.63,20.63,0.8201891610026253,1.3385487107562843,9.819593342108103
4D7,8.0,7.205,SHWR,1.81,59.385999999999996,188.63,20.63,0.8201891610026253,1.4845423814147518,10.696127858093288
2D0,9.0,3.9789999999999996,SHWR,2.0,59.34700000000001,213.08,21.08,0.8203151671967369,1.6406303343934738,6.528068100551632
4E6,10.0,9.564,SHWR,2.0,59.325500000000005,227.68,11.68,0.820384556664182,1.640769113328364,15.692315799872473
