Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
2D7,2.0,5.5020000000000024,SHWR,1.2329999999999999,54.134,32.91,8.91,0.8357046627016725,1.0304238491111621,5.669392017809616
2D7,2.0,8.123,SHWR,1.237,54.134,38.3,14.3,0.8357046627016725,1.033766667761969,8.397286642230474
2D7,2.0,3.668,SHWR,1.881,54.134,40.93,16.93,0.8357046627016725,1.571960470541846,5.765951005947491
2D7,2.0,3.93,BATH,1.77,54.134,45.63,21.63,0.8357046627016725,1.4791972529819604,5.813245204219104
5E4,3.0,5.24,SHWR,2.0,54.092999999999996,57.57,9.57,0.8358152593297979,1.6716305186595959,8.759343917776283
5E4,3.0,9.302,SHWR,2.0,54.092999999999996,58.46,10.46,0.8358152593297979,1.6716305186595959,15.54950708457156
6D9,5.0,13.0,SHWR,2.0,53.9295,102.53,6.53,0.8362548202487289,1.6725096404974578,21.74262532646695
6D9,5.0,4.167,SHWR,1.9340000000000002,53.9295,108.47,12.47,0.8362548202487289,1.6173168223610417,6.739359198778461
6D9,5.0,9.667,SHWR,1.355,53.9295,110.59,14.59,0.8362548202487289,1.1331252814370276,10.953922095651746
6D9,5.0,7.1670000000000025,SHWR,1.8869999999999998,53.9295,119.24,23.24,0.8362548202487289,1.5780128458093512,11.309618065915624
4D2,6.0,6.8329999999999975,SHWR,1.311,53.894999999999996,127.93,7.93,0.8363472710907455,1.0964512723999673,7.492051544308974
4D2,6.0,2.833,BATH,3.406,53.894999999999996,129.1,9.1,0.8363472710907455,2.848598805335079,8.07008041551428
2D4,7.0,4.476,SHWR,2.0,53.836,152.47,8.47,0.8365051337388006,1.6730102674776013,7.488393957229744
4D7,8.0,3.275,SHWR,2.0,53.7945,174.5,6.5,0.8366159903930203,1.6732319807860405,5.479834737074283
4D7,8.0,7.336,SHWR,1.632,53.7945,188.63,20.63,0.8366159903930203,1.365357296321409,10.016261125813855
4D7,8.0,7.205,SHWR,1.81,53.7945,188.63,20.63,0.8366159903930203,1.5142749426113666,10.910350961514897
2D0,9.0,3.9789999999999996,SHWR,2.0,53.7915,213.08,21.08,0.8366239983008896,1.6732479966017793,6.657853778478479
4E6,10.0,9.564,SHWR,2.0,53.7255,227.68,11.68,0.8367999738879959,1.6735999477759917,16.006309900529587
4E6,10.0,6.812,SHWR,2.0,53.7255,232.16,16.16,0.8367999738879959,1.6735999477759917,11.400562844250056
2D3,12.0,2.705,SHWR,1.746,53.607,270.21,6.21,0.8371149805352401,1.4616027560145293,3.9536354550193016
2D3,12.0,4.129,SHWR,2.0,53.607,271.27,7.27,0.8371149805352401,1.6742299610704803,6.912895509260013
3D1,13.0,4.103,SHWR,1.635,53.5445,295.9,7.9,0.8372806339546501,1.368953836515853,5.616817591224544
3D1,13.0,4.725,SHWR,2.0,53.5445,304.57,16.57,0.8372806339546501,1.6745612679093003,7.912301990871443
3D1,13.0,6.837999999999999,SHWR,2.0,53.5445,305.16,17.16,0.8372806339546501,1.6745612679093003,11.450649949963793
3D1,13.0,4.973,SHWR,2.0,53.5445,309.5,21.5,0.8372806339546501,1.6745612679093003,8.32759318531295
5D4,14.0,7.335,SHWR,2.0,53.457,323.63,11.63,0.8375119834912175,1.675023966982435,12.28630079781616
5D4,14.0,5.968,SHWR,1.2590000000000001,53.457,331.03,19.03,0.8375119834912175,1.054427587215443,6.292823840501764
2D6,16.0,6.837999999999999,SHWR,2.0,53.303,367.31,7.31,0.8379175648734947,1.6758351297469893,11.459360617209912
3E0,18.0,6.506,SHWR,1.393,53.25750000000001,426.22,18.22,0.8380370085435478,1.167385552901162,7.595010407174961
3H1,19.0,9.04,SHWR,1.79,53.254000000000005,432.19,0.19,0.8380461892268325,1.50010267871603,13.560928215592911
3H1,19.0,4.8469999999999995,BATH,3.5660000000000003,53.254000000000005,448.87,16.87,0.8380461892268325,2.988472710782885,14.485127229164641
3H1,19.0,1.4409999999999998,BATH,3.125,53.254000000000005,448.97,16.97,0.8380461892268325,2.6188943413338515,3.7738267458620793
