Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
1H2,1.0,0.31,FAUC,1.1524788,65.674,6.11,6.11,0.5,0.5762394,0.17863421399999999
1H2,1.0,2.323,FAUC,2.1568960875000003,65.674,11.43,11.43,0.5,1.0784480437500001,2.5052348056312503
1H2,1.0,0.31,FAUC,1.806083675,65.674,11.48,11.48,0.5,0.9030418375,0.279942969625
1H2,1.0,0.155,FAUC,1.3058758625000002,65.674,11.49,11.49,0.5,0.6529379312500001,0.10120537934375001
1H2,1.0,0.155,FAUC,0.6909537250000001,65.674,11.74,11.74,0.5,0.34547686250000004,0.053548913687500005
1H2,1.0,1.5490000000000002,FAUC,1.4139207500000002,65.674,11.75,11.75,0.5,0.7069603750000001,1.0950816208750003
1H2,1.0,0.155,FAUC,0.8456846750000001,65.674,11.84,11.84,0.5,0.42284233750000005,0.06554056231250001
1H2,1.0,0.155,FAUC,0.8456846750000001,65.674,11.85,11.85,0.5,0.42284233750000005,0.06554056231250001
1H2,1.0,0.31,FAUC,1.267193125,65.674,11.86,11.86,0.5,0.6335965625,0.196414934375
1H2,1.0,3.253,FAUC,0.036014962500000004,65.674,22.12,22.12,0.5,0.018007481250000002,0.05857833650625001
1H2,1.0,0.31,FAUC,0.9217162625,65.674,22.25,22.25,0.5,0.46085813125,0.1428660206875
1D0,2.0,0.124,FAUC,1.075113325,65.566,29.98,5.98,0.5,0.5375566625,0.06665702615
1D0,2.0,0.622,FAUC,1.4446001625,65.566,31.15,7.15,0.5,0.72230008125,0.4492706505375
1D0,2.0,0.124,FAUC,0.8456846750000001,65.566,32.15,8.15,0.5,0.42284233750000005,0.05243244985000001
1D0,2.0,0.124,FAUC,0.4615250750000001,65.566,32.31,8.31,0.5,0.23076253750000006,0.028614554650000006
1D0,2.0,0.124,FAUC,0.9990817375000002,65.566,32.46,8.46,0.5,0.4995408687500001,0.06194306772500001
1D0,2.0,0.124,FAUC,0.9990817375000002,65.566,40.68,16.68,0.5,0.4995408687500001,0.06194306772500001
1D0,2.0,0.124,FAUC,0.6149221375000001,65.566,41.66,17.66,0.5,0.30746106875000007,0.03812517252500001
1D0,2.0,0.124,FAUC,1.5366384000000004,65.566,44.36,20.36,0.5,0.7683192000000002,0.09527158080000002
1D0,2.0,0.124,FAUC,0.8456846750000001,65.566,44.94,20.94,0.5,0.42284233750000005,0.05243244985000001
1D0,2.0,0.124,FAUC,0.6149221375000001,65.566,45.23,21.23,0.5,0.30746106875000007,0.03812517252500001
1D0,2.0,0.373,FAUC,0.8963724000000002,65.566,45.64,21.64,0.5,0.4481862000000001,0.16717345260000002
1D0,2.0,0.124,FAUC,1.075113325,65.566,45.94,21.94,0.5,0.5375566625,0.06665702615
1D0,2.0,0.124,FAUC,0.6909537250000001,65.566,46.72,22.72,0.5,0.34547686250000004,0.042839130950000005
1D0,2.0,0.746,FAUC,1.357897475,65.566,46.75,22.75,0.5,0.6789487375,0.5064957581749999
1D0,2.0,0.124,FAUC,0.6909537250000001,65.566,46.77,22.77,0.5,0.34547686250000004,0.042839130950000005
