Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr)
1H0,1.0,0.142,FAUC,0.691,48.9095,9.33,9.33
1H0,1.0,0.569,FAUC,0.8059999999999999,48.9095,10.96,10.96
1H0,1.0,0.285,FAUC,0.9790000000000001,48.9095,19.76,19.76
1H0,1.0,0.285,FAUC,1.238,48.9095,20.22,20.22
1H0,1.0,0.142,FAUC,1.6130000000000002,48.9095,20.24,20.24
1H0,1.0,0.285,FAUC,1.325,48.9095,20.28,20.28
1H0,1.0,0.42700000000000005,FAUC,0.365,48.9095,21.04,21.04
2D7,2.0,2.358,FAUC,1.056,48.9325,24.59,0.59
2D7,2.0,5.502000000000001,SHWR,1.2329999999999999,48.9325,32.91,8.91
2D7,2.0,2.489,FAUC,1.061,48.9325,33.29,9.29
2D7,2.0,2.096,FAUC,1.069,48.9325,33.43,9.43
2D7,2.0,0.131,FAUC,0.34600000000000003,48.9325,33.78,9.78
2D7,2.0,0.262,FAUC,0.49,48.9325,33.79,9.79
2D7,2.0,1.4409999999999998,FAUC,0.728,48.9325,34.35,10.35
2D7,2.0,0.262,FAUC,0.605,48.9325,34.46,10.46
2D7,2.0,0.131,FAUC,0.8059999999999999,48.9325,34.47,10.47
2D7,2.0,0.39299999999999996,FAUC,0.518,48.9325,34.55,10.55
2D7,2.0,0.131,FAUC,0.518,48.9325,34.85,10.85
2D7,2.0,0.7859999999999999,FAUC,0.893,48.9325,34.86,10.86
2D7,2.0,0.131,FAUC,0.7490000000000001,48.9325,35.06,11.06
2D7,2.0,0.524,FAUC,0.778,48.9325,35.28,11.28
2D7,2.0,0.39299999999999996,FAUC,0.614,48.9325,35.82,11.82
2D7,2.0,1.048,FAUC,0.569,48.9325,35.94,11.94
2D7,2.0,2.358,FAUC,1.101,48.9325,36.9,12.9
2D7,2.0,8.123,SHWR,1.237,48.9325,38.3,14.3
2D7,2.0,0.262,FAUC,0.374,48.9325,40.84,16.84
2D7,2.0,3.668,SHWR,1.881,48.9325,40.93,16.93
2D7,2.0,0.262,FAUC,0.778,48.9325,41.019999999999996,17.02
2D7,2.0,0.131,FAUC,0.461,48.9325,41.41,17.41
2D7,2.0,0.131,FAUC,0.461,48.9325,41.5,17.5
2D7,2.0,0.131,FAUC,0.518,48.9325,41.53,17.53
2D7,2.0,0.131,FAUC,0.461,48.9325,41.64,17.64
2D7,2.0,0.655,FAUC,0.599,48.9325,41.7,17.7
2D7,2.0,0.655,FAUC,0.6679999999999999,48.9325,41.739999999999995,17.74
2D7,2.0,2.358,FAUC,1.117,48.9325,41.78,17.78
2D7,2.0,0.131,FAUC,0.28800000000000003,48.9325,41.879999999999995,17.88
2D7,2.0,0.262,FAUC,0.8640000000000001,48.9325,41.879999999999995,17.88
2D7,2.0,0.131,FAUC,0.7490000000000001,48.9325,42.620000000000005,18.62
2D7,2.0,0.262,FAUC,0.95,48.9325,42.64,18.64
2D7,2.0,0.262,FAUC,0.922,48.9325,42.68,18.68
2D7,2.0,0.524,FAUC,0.7340000000000001,48.9325,42.69,18.69
2D7,2.0,0.7859999999999999,FAUC,0.624,48.9325,42.71,18.71
2D7,2.0,0.131,FAUC,0.518,48.9325,42.980000000000004,18.98
2D7,2.0,0.262,FAUC,0.8640000000000001,48.9325,43.09,19.09
2D7,2.0,0.917,FAUC,0.815,48.9325,43.11,19.11
2D7,2.0,0.39299999999999996,FAUC,0.902,48.9325,43.93,19.93
2D7,2.0,1.5719999999999998,FAUC,0.643,48.9325,44.1,20.1
2D7,2.0,0.131,FAUC,0.34600000000000003,48.9325,45.620000000000005,21.62
2D7,2.0,3.93,BATH,1.77,48.9325,45.629999999999995,21.63
2D7,2.0,0.39299999999999996,FAUC,0.461,48.9325,45.72,21.72
2D7,2.0,0.131,FAUC,0.518,48.9325,45.739999999999995,21.74
2D7,2.0,0.262,FAUC,0.40299999999999997,48.9325,45.739999999999995,21.74
2D7,2.0,2.096,FAUC,0.598,48.9325,45.78,21.78
2D7,2.0,0.39299999999999996,FAUC,0.73,48.9325,45.86,21.86
2D7,2.0,0.7859999999999999,FAUC,0.634,48.9325,45.91,21.91
2D7,2.0,0.917,FAUC,0.667,48.9325,45.95,21.95
2D7,2.0,0.262,FAUC,0.634,48.9325,45.989999999999995,21.99
2D7,2.0,1.5719999999999998,FAUC,0.5760000000000001,48.9325,46.010000000000005,22.01
2D7,2.0,0.262,FAUC,0.634,48.9325,46.05,22.05
1E1,3.0,16.245,SHWR,2.0,48.8645,56.79,8.79
1E1,3.0,5.895,FAUC,1.17,48.8645,57.28,9.28
1E1,3.0,0.39299999999999996,FAUC,0.902,48.8645,57.43,9.43
1E1,3.0,0.131,FAUC,0.28800000000000003,48.8645,57.58,9.58
