Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
6H1,1.0,0.131,FAUC,0.8469855843750002,53.35,5.7,5.7,0.5,0.4234927921875001,0.055477555776562514
6H1,1.0,0.655,FAUC,0.9770301000000002,53.35,5.78,5.78,0.5,0.4885150500000001,0.3199773577500001
6H1,1.0,0.7859999999999999,FAUC,0.8469855843750002,53.35,5.86,5.86,0.5,0.4234927921875001,0.33286533465937507
6H1,1.0,1.048,FAUC,1.31853830625,53.35,5.9,5.9,0.5,0.659269153125,0.690914072475
6H1,1.0,0.131,FAUC,0.455721215625,53.35,6.05,6.05,0.5,0.2278606078125,0.029849739623437503
6H1,1.0,0.39299999999999996,FAUC,0.8469855843750002,53.35,6.41,6.41,0.5,0.4234927921875001,0.16643266732968753
6H1,1.0,0.131,FAUC,0.6513534000000001,53.35,6.46,6.46,0.5,0.32567670000000004,0.04266364770000001
6H1,1.0,0.131,FAUC,0.6513534000000001,53.35,6.46,6.46,0.5,0.32567670000000004,0.04266364770000001
6H1,1.0,2.7510000000000003,FAUC,0.8277616125,53.35,6.53,6.53,0.5,0.41388080625,1.13858609799375
6H1,1.0,2.096,FAUC,1.27782871875,53.35,6.71,6.71,0.5,0.638914359375,1.33916449725
6H1,1.0,0.262,FAUC,1.1070746156250002,53.35,6.74,6.74,0.5,0.5535373078125001,0.14502677464687505
6H1,1.0,0.131,FAUC,0.781397915625,53.35,6.8,6.8,0.5,0.3906989578125,0.0511815634734375
6H1,1.0,0.131,FAUC,0.3912643687500001,53.35,7.08,7.08,0.5,0.19563218437500005,0.025627816153125003
6H1,1.0,0.131,FAUC,0.5213088843750001,53.35,7.13,7.13,0.5,0.26065444218750006,0.034145731926562506
6H1,1.0,0.262,FAUC,0.8469855843750002,53.35,7.65,7.65,0.5,0.4234927921875001,0.11095511155312503
6H1,1.0,0.131,FAUC,0.5857657312500001,53.35,7.68,7.68,0.5,0.29288286562500004,0.038367655396875006
6H1,1.0,0.655,FAUC,1.35472460625,53.35,7.69,7.69,0.5,0.677362303125,0.44367230854687506
