Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
4H1,1.0,13.667,SHWR,2.35851888,53.35,5.01,5.01,0.83779399837794,1.975952962725061,27.005349141563407
4H1,1.0,9.667,SHWR,2.35851888,53.35,5.96,5.96,0.83779399837794,1.975952962725061,19.101537290663163
4H1,1.0,0.5,FAUC,2.0825721710400003,53.35,6.13,6.13,0.5,1.0412860855200001,0.5206430427600001
4H1,1.0,2.167,FAUC,1.06015423656,53.35,6.57,6.57,0.5,0.53007711828,1.14867711531276
4H1,1.0,0.833,FAUC,0.70637640456,53.35,6.75,6.75,0.5,0.35318820228,0.29420577249923996
4H1,1.0,0.16699999999999998,FAUC,1.3585068748800002,53.35,6.77,6.77,0.5,0.6792534374400001,0.11343532405248001
4H1,1.0,0.33299999999999996,FAUC,0.6450549136800001,53.35,7.25,7.25,0.5,0.32252745684000006,0.10740164312772
4H1,1.0,0.33299999999999996,FAUC,0.6450549136800001,53.35,7.34,7.34,0.5,0.32252745684000006,0.10740164312772
4H1,1.0,0.16699999999999998,FAUC,0.95048310864,53.35,7.59,7.59,0.5,0.47524155432,0.07936533957143999
4H1,1.0,0.833,FAUC,0.25825781736,53.35,7.74,7.74,0.5,0.12912890868,0.10756438093043999
4H1,1.0,0.5,FAUC,1.1096831330399999,53.35,7.79,7.79,0.5,0.5548415665199999,0.27742078325999997
4H1,1.0,1.0,FAUC,1.4269039224,53.35,7.82,7.82,0.5,0.7134519612,0.7134519612
4H1,1.0,0.16699999999999998,FAUC,0.33962671872000005,53.35,7.83,7.83,0.5,0.16981335936000003,0.028358831013120003
4H1,1.0,1.3330000000000002,FAUC,0.55189341792,53.35,7.84,7.84,0.5,0.27594670896,0.3678369630436801
4H1,1.0,0.5,FAUC,1.3361009455200001,53.35,7.85,7.85,0.5,0.6680504727600001,0.33402523638000003
4H1,1.0,0.16699999999999998,FAUC,0.8832653205600002,53.35,7.87,7.87,0.5,0.4416326602800001,0.07375265426676
4H1,1.0,1.0,FAUC,1.0412860855200001,53.35,7.87,7.87,0.5,0.5206430427600001,0.5206430427600001
4H1,1.0,0.16699999999999998,FAUC,1.2901098273600002,53.35,7.88,7.88,0.5,0.6450549136800001,0.10772417058456
4H1,1.0,0.833,FAUC,1.06015423656,53.35,7.9,7.9,0.5,0.53007711828,0.44155423952724
4H1,1.0,0.16699999999999998,FAUC,0.8832653205600002,53.35,7.92,7.92,0.5,0.4416326602800001,0.07375265426676
4H1,1.0,0.33299999999999996,FAUC,0.6450549136800001,53.35,7.93,7.93,0.5,0.32252745684000006,0.10740164312772
4H1,1.0,0.33299999999999996,FAUC,0.44104303056,53.35,7.94,7.94,0.5,0.22052151528,0.07343366458824
4H1,1.0,0.33299999999999996,FAUC,0.95048310864,53.35,7.95,7.95,0.5,0.47524155432,0.15825543758855998
