Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
1H8,1.0,0.262,FAUC,0.8797794187500001,53.35,9.2,9.2,0.5,0.43988970937500005,0.11525110385625002
1H8,1.0,0.262,FAUC,0.5541027187500001,53.35,9.22,9.22,0.5,0.27705135937500003,0.07258745615625001
1H8,1.0,0.262,FAUC,1.13986845,53.35,9.23,9.23,0.5,0.569934225,0.14932276695000002
1H8,1.0,0.262,FAUC,0.7169410687500001,53.35,9.23,9.23,0.5,0.35847053437500004,0.09391928000625001
1H8,1.0,0.262,FAUC,0.91144243125,53.35,9.25,9.25,0.5,0.455721215625,0.11939895849375001
1H8,1.0,0.262,FAUC,0.684147234375,53.35,9.3,9.3,0.5,0.3420736171875,0.08962328770312501
1H8,1.0,0.131,FAUC,0.5857657312500001,53.35,9.63,9.63,0.5,0.29288286562500004,0.038367655396875006
1H8,1.0,0.131,FAUC,1.2371191312500003,53.35,9.68,9.68,0.5,0.6185595656250001,0.08103130309687502
1H8,1.0,0.262,FAUC,0.6513534000000001,53.35,9.94,9.94,0.5,0.32567670000000004,0.08532729540000002
1H8,1.0,0.262,FAUC,1.1070746156250002,53.35,10.01,10.01,0.5,0.5535373078125001,0.14502677464687505
1H8,1.0,0.262,FAUC,0.5213088843750001,53.35,10.02,10.02,0.5,0.26065444218750006,0.06829146385312501
1H8,1.0,0.262,FAUC,0.3912643687500001,53.35,10.07,10.07,0.5,0.19563218437500005,0.05125563230625001
1H8,1.0,0.131,FAUC,0.91144243125,53.35,10.07,10.07,0.5,0.455721215625,0.059699479246875006
1H8,1.0,0.131,FAUC,0.8469855843750002,53.35,10.4,10.4,0.5,0.4234927921875001,0.055477555776562514
1H8,1.0,0.131,FAUC,0.8469855843750002,53.35,11.36,11.36,0.5,0.4234927921875001,0.055477555776562514
1H8,1.0,0.262,FAUC,0.684147234375,53.35,11.49,11.49,0.5,0.3420736171875,0.08962328770312501
1H8,1.0,0.39299999999999996,FAUC,0.8899568156250001,53.35,11.55,11.55,0.5,0.44497840781250003,0.1748765142703125
1H8,1.0,0.131,FAUC,0.5213088843750001,53.35,11.61,11.61,0.5,0.26065444218750006,0.034145731926562506
1H8,1.0,0.131,FAUC,0.455721215625,53.35,14.3,14.3,0.5,0.2278606078125,0.029849739623437503
1H8,1.0,0.262,FAUC,0.9442362656250001,53.35,14.42,14.42,0.5,0.47211813281250004,0.12369495079687501
1H8,1.0,0.131,FAUC,1.1070746156250002,53.35,15.62,15.62,0.5,0.5535373078125001,0.07251338732343753
1H8,1.0,0.262,FAUC,0.4885150500000001,53.35,15.65,15.65,0.5,0.24425752500000006,0.06399547155000002
1H8,1.0,0.131,FAUC,0.5213088843750001,53.35,15.67,15.67,0.5,0.26065444218750006,0.034145731926562506
1H8,1.0,2.7510000000000003,SHWR,2.26164375,53.35,15.83,15.83,0.83779399837794,1.8947915602189782,5.2125715821624095
1H8,1.0,0.262,FAUC,0.7486040812500001,53.35,17.8,17.8,0.5,0.37430204062500005,0.09806713464375001
1H8,1.0,0.524,FAUC,0.91144243125,53.35,17.85,17.85,0.5,0.455721215625,0.23879791698750003
1H8,1.0,0.262,FAUC,0.5541027187500001,53.35,17.89,17.89,0.5,0.27705135937500003,0.07258745615625001
1H8,1.0,0.7859999999999999,FAUC,0.93405886875,53.35,18.03,18.03,0.5,0.467029434375,0.36708513541875
