Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
1H0,1.0,0.142,FAUC,0.781397915625,53.35,9.33,9.33,0.5,0.3906989578125,0.055479252009374994
1H0,1.0,0.569,FAUC,0.91144243125,53.35,10.96,10.96,0.5,0.455721215625,0.25930537169062495
1H0,1.0,0.285,FAUC,1.1070746156250002,53.35,19.76,19.76,0.5,0.5535373078125001,0.15775813272656253
1H0,1.0,0.285,FAUC,1.3999574812500002,53.35,20.22,20.22,0.5,0.6999787406250001,0.19949394107812501
1H0,1.0,0.142,FAUC,1.8240156843750004,53.35,20.24,20.24,0.5,0.9120078421875002,0.129505113590625
1H0,1.0,0.285,FAUC,1.4983389843750001,53.35,20.28,20.28,0.5,0.7491694921875001,0.21351330527343748
1H0,1.0,0.42700000000000005,FAUC,0.41274998437500005,53.35,21.04,21.04,0.5,0.20637499218750002,0.08812212166406252
4D4,2.0,0.131,FAUC,0.3912643687500001,53.3915,26.259999999999998,2.26,0.5,0.19563218437500005,0.025627816153125003
4D4,2.0,0.131,FAUC,0.3912643687500001,53.3915,26.990000000000002,2.99,0.5,0.19563218437500005,0.025627816153125003
4D4,2.0,0.131,FAUC,0.3912643687500001,53.3915,28.75,4.75,0.5,0.19563218437500005,0.025627816153125003
4D4,2.0,0.131,FAUC,0.3912643687500001,53.3915,29.28,5.28,0.5,0.19563218437500005,0.025627816153125003
4D4,2.0,0.262,FAUC,1.0098239343750002,53.3915,30.86,6.86,0.5,0.5049119671875001,0.13228693540312503
4D4,2.0,0.131,FAUC,0.781397915625,53.3915,30.9,6.9,0.5,0.3906989578125,0.0511815634734375
4D4,2.0,0.131,FAUC,0.3912643687500001,53.3915,30.91,6.91,0.5,0.19563218437500005,0.025627816153125003
4D4,2.0,0.131,FAUC,0.3912643687500001,53.3915,31.12,7.12,0.5,0.19563218437500005,0.025627816153125003
4D4,2.0,0.262,FAUC,0.81419175,53.3915,31.15,7.15,0.5,0.407095875,0.10665911925
4D4,2.0,0.262,FAUC,0.5541027187500001,53.3915,31.27,7.27,0.5,0.27705135937500003,0.07258745615625001
4D4,2.0,0.131,FAUC,0.3912643687500001,53.3915,31.47,7.47,0.5,0.19563218437500005,0.025627816153125003
4D4,2.0,0.131,FAUC,0.3912643687500001,53.3915,31.48,7.48,0.5,0.19563218437500005,0.025627816153125003
4D4,2.0,0.131,FAUC,0.3912643687500001,53.3915,31.48,7.48,0.5,0.19563218437500005,0.025627816153125003
4D4,2.0,0.131,FAUC,0.5857657312500001,53.3915,31.490000000000002,7.49,0.5,0.29288286562500004,0.038367655396875006
4D4,2.0,0.7859999999999999,FAUC,0.33698491875000003,53.3915,31.509999999999998,7.51,0.5,0.16849245937500001,0.13243507306875
4D4,2.0,0.131,FAUC,1.0426177687500002,53.3915,31.509999999999998,7.51,0.5,0.5213088843750001,0.06829146385312501
4D4,2.0,0.131,FAUC,0.3912643687500001,53.3915,31.53,7.53,0.5,0.19563218437500005,0.025627816153125003
4D4,2.0,9.04,SHWR,2.26164375,53.3915,31.6,7.6,0.8376847350609088,1.8945444455209104,17.12668178750903
4D4,2.0,0.131,FAUC,1.2371191312500003,53.3915,31.8,7.8,0.5,0.6185595656250001,0.08103130309687502
4D4,2.0,0.131,FAUC,0.5857657312500001,53.3915,31.81,7.81,0.5,0.29288286562500004,0.038367655396875006
