Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
2H3,1.0,7.992000000000001,SHWR,2.44596327,53.35,7.78,7.78,0.83779399837794,2.0492133478588808,16.37731307608818
2H3,1.0,0.131,FAUC,0.42315164571,53.35,8.07,8.07,0.5,0.211575822855,0.027716432794005003
2H3,1.0,0.39299999999999996,FAUC,0.7044374217600001,53.35,8.11,8.11,0.5,0.35221871088000006,0.13842195337584
2H3,1.0,0.131,FAUC,0.98572319781,53.35,8.22,8.22,0.5,0.492861598905,0.064564869456555
2H3,1.0,0.39299999999999996,FAUC,1.4088748435200003,53.35,8.35,8.35,0.5,0.7044374217600001,0.27684390675168
2H3,1.0,0.39299999999999996,FAUC,1.079892783705,53.35,8.92,8.92,0.5,0.5399463918525,0.21219893199803247
2H3,1.0,0.39299999999999996,FAUC,1.22053567173,53.35,9.2,9.2,0.5,0.610267835865,0.23983525949494497
2H3,1.0,0.131,FAUC,1.5495177315450002,53.35,9.31,9.31,0.5,0.7747588657725001,0.10149341141619751
2H3,1.0,0.131,FAUC,1.197299020665,53.35,9.33,9.33,0.5,0.5986495103325,0.07842308585355752
2H3,1.0,0.262,FAUC,1.16183255325,53.35,9.49,9.49,0.5,0.580916276625,0.15220006447575002
2H3,1.0,0.131,FAUC,0.63350448693,53.35,9.67,9.67,0.5,0.316752243465,0.041494543893915
2H3,1.0,0.262,FAUC,0.8805467772,53.35,10.83,10.83,0.5,0.4402733886,0.1153516278132
2H3,1.0,0.524,FAUC,1.9017364424249998,53.35,11.23,11.23,0.5,0.9508682212124999,0.49825494791535
2H3,1.0,0.262,FAUC,0.59926100115,53.35,12.12,12.12,0.5,0.299630500575,0.07850319115064999
2H3,1.0,0.39299999999999996,FAUC,0.9160132446150001,53.35,13.93,13.93,0.5,0.45800662230750006,0.17999660256684752
2H3,1.0,0.39299999999999996,FAUC,1.52628108048,53.35,15.34,15.34,0.5,0.76314054024,0.29991423231431996
2H3,1.0,0.131,FAUC,0.563794533735,53.35,16.52,16.52,0.5,0.2818972668675,0.03692854195964251
2H3,1.0,0.524,FAUC,1.6730388766800002,53.35,17.02,17.02,0.5,0.8365194383400001,0.4383361856901601
2H3,1.0,0.131,FAUC,0.563794533735,53.35,17.05,17.05,0.5,0.2818972668675,0.03692854195964251
2H3,1.0,0.131,FAUC,0.63350448693,53.35,17.23,17.23,0.5,0.316752243465,0.041494543893915
2H3,1.0,0.131,FAUC,1.5495177315450002,53.35,17.46,17.46,0.5,0.7747588657725001,0.10149341141619751
2H3,1.0,0.131,FAUC,0.9160132446150001,53.35,17.58,17.58,0.5,0.45800662230750006,0.059998867522282506
2H3,1.0,0.262,FAUC,0.77537035659,53.35,18.28,18.28,0.5,0.387685178295,0.10157351671329
2H3,1.0,0.131,FAUC,0.63350448693,53.35,22.22,22.22,0.5,0.316752243465,0.041494543893915
2H3,1.0,0.262,FAUC,0.7399038891749999,53.35,22.98,22.98,0.5,0.36995194458749997,0.096927409481925
2H3,1.0,0.262,FAUC,0.563794533735,53.35,22.99,22.99,0.5,0.2818972668675,0.07385708391928501
2H3,1.0,0.131,FAUC,0.9160132446150001,53.35,23.09,23.09,0.5,0.45800662230750006,0.059998867522282506
2D4,2.0,4.476,SHWR,2.44596327,53.3915,32.47,8.47,0.8376847350609088,2.0489460937986643,9.17108271584282
2D4,2.0,0.249,FAUC,0.63350448693,53.3915,32.78,8.78,0.5,0.316752243465,0.078871308622785
2D4,2.0,0.124,FAUC,0.35221871088000006,53.3915,33.269999999999996,9.27,0.5,0.17610935544000003,0.02183756007456
2D4,2.0,1.6159999999999999,FAUC,1.3061443861800002,53.3915,33.46,9.46,0.5,0.6530721930900001,1.05536466403344
2D4,2.0,0.124,FAUC,0.8450803097849999,53.3915,33.94,9.94,0.5,0.42254015489249996,0.052394979206669995
2D4,2.0,0.124,FAUC,0.7044374217600001,53.3915,33.95,9.95,0.5,0.35221871088000006,0.04367512014912
2D4,2.0,1.492,FAUC,2.1426638245199996,53.3915,33.96,9.96,0.5,1.0713319122599998,1.59842721309192
2D4,2.0,0.373,FAUC,1.4088748435200003,53.3915,34.0,10.0,0.5,0.7044374217600001,0.26275515831648
2D4,2.0,0.249,FAUC,0.8450803097849999,53.3915,37.269999999999996,13.27,0.5,0.42254015489249996,0.10521249856823249
2D4,2.0,0.124,FAUC,0.98572319781,53.3915,37.28,13.28,0.5,0.492861598905,0.06111483826422
2D4,2.0,0.124,FAUC,1.3379419086900002,53.3915,37.72,13.72,0.5,0.6689709543450001,0.08295239833878
2D4,2.0,0.124,FAUC,1.268231955495,53.3915,37.730000000000004,13.73,0.5,0.6341159777475,0.07863038124069
2D4,2.0,0.124,FAUC,1.3379419086900002,53.3915,37.74,13.74,0.5,0.6689709543450001,0.08295239833878
2D4,2.0,0.124,FAUC,1.4088748435200003,53.3915,37.74,13.74,0.5,0.7044374217600001,0.08735024029824
2D4,2.0,0.124,FAUC,1.4088748435200003,53.3915,37.75,13.75,0.5,0.7044374217600001,0.08735024029824
2D4,2.0,0.124,FAUC,1.268231955495,53.3915,37.75,13.75,0.5,0.6341159777475,0.07863038124069
2D4,2.0,0.249,FAUC,1.268231955495,53.3915,38.1,14.1,0.5,0.6341159777475,0.15789487845912747
2D4,2.0,0.373,FAUC,1.59721401531,53.3915,40.43,16.43,0.5,0.798607007655,0.297880413855315
2D4,2.0,1.7409999999999999,FAUC,2.148778732695,53.3915,40.93,16.93,0.5,1.0743893663475,1.8705118868109973
2D4,2.0,0.622,FAUC,0.47940880092000004,53.3915,41.879999999999995,17.88,0.5,0.23970440046000002,0.14909613708612002
2D4,2.0,0.87,FAUC,2.153670659235,53.3915,42.17,18.17,0.5,1.0768353296175,0.9368467367672249
2D4,2.0,0.124,FAUC,0.492861598905,53.3915,42.21,18.21,0.5,0.2464307994525,0.03055741913211
2D4,2.0,0.124,FAUC,1.268231955495,53.3915,42.22,18.22,0.5,0.6341159777475,0.07863038124069
2D4,2.0,0.249,FAUC,1.3036984229099997,53.3915,42.35,18.35,0.5,0.6518492114549999,0.16231045365229496
2D4,2.0,0.249,FAUC,1.4798077783499999,53.3915,43.21,19.21,0.5,0.7399038891749999,0.18423606840457502
2D4,2.0,0.622,FAUC,3.16996839792,53.3915,43.230000000000004,19.23,0.5,1.58498419896,0.98586017175312
2D4,2.0,0.249,FAUC,1.3379419086900002,53.3915,43.3,19.3,0.5,0.6689709543450001,0.166573767631905
2D4,2.0,0.622,FAUC,0.661633064535,53.3915,43.33,19.33,0.5,0.3308165322675,0.20576788307038502
2E2,3.0,0.142,FAUC,1.12758906747,53.338499999999996,54.84,6.84,0.5,0.563794533735,0.08005882379036999
2E2,3.0,0.7120000000000001,FAUC,0.23970440046000002,53.338499999999996,55.26,7.26,0.5,0.11985220023000001,0.08533476656376
2E2,3.0,0.142,FAUC,0.7044374217600001,53.338499999999996,55.31,7.31,0.5,0.35221871088000006,0.05001505694496
2E2,3.0,0.142,FAUC,0.42315164571,53.338499999999996,55.35,7.35,0.5,0.211575822855,0.030043766845410002
2E2,3.0,0.7120000000000001,FAUC,0.099061512435,53.338499999999996,55.37,7.37,0.5,0.0495307562175,0.03526589842686
2E2,3.0,0.142,FAUC,1.268231955495,53.338499999999996,55.519999999999996,7.52,0.5,0.6341159777475,0.09004446884014498
2E2,3.0,0.142,FAUC,0.63350448693,53.338499999999996,55.74,7.74,0.5,0.316752243465,0.04497881857203
2E2,3.0,0.142,FAUC,1.268231955495,53.338499999999996,55.78,7.78,0.5,0.6341159777475,0.09004446884014498
2E2,3.0,0.42700000000000005,FAUC,1.079892783705,53.338499999999996,55.81,7.81,0.5,0.5399463918525,0.23055710932101756
2E2,3.0,0.142,FAUC,0.98572319781,53.338499999999996,56.03,8.03,0.5,0.492861598905,0.06998634704451
2E2,3.0,0.42700000000000005,FAUC,0.54055788267,53.338499999999996,56.230000000000004,8.23,0.5,0.270278941335,0.11540910795004501
2E2,3.0,0.285,FAUC,0.28128577605,53.338499999999996,56.230000000000004,8.23,0.5,0.140642888025,0.040083223087124996
2E2,3.0,0.285,FAUC,0.77537035659,53.338499999999996,56.25,8.25,0.5,0.387685178295,0.110490275814075
2E2,3.0,0.569,FAUC,0.63350448693,53.338499999999996,56.25,8.25,0.5,0.316752243465,0.18023202653158502
2E2,3.0,0.142,FAUC,0.563794533735,53.338499999999996,56.28,8.28,0.5,0.2818972668675,0.040029411895184996
2E2,3.0,0.285,FAUC,0.45739513149,53.338499999999996,56.29,8.29,0.5,0.228697565745,0.065178806237325
