Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
1H0,1.0,0.142,FAUC,0.81486827304,53.35,9.33,9.33,0.5,0.40743413652,0.057855647385839995
1H0,1.0,0.569,FAUC,0.95048310864,53.35,10.96,10.96,0.5,0.47524155432,0.27041244440807993
1H0,1.0,0.285,FAUC,1.1544949917600003,53.35,19.76,19.76,0.5,0.5772474958800001,0.16451553632580002
1H0,1.0,0.285,FAUC,1.45992318672,53.35,20.22,20.22,0.5,0.72996159336,0.20803905410759999
1H0,1.0,0.142,FAUC,1.9021454767200003,53.35,20.24,20.24,0.5,0.9510727383600002,0.13505232884712
1H0,1.0,0.285,FAUC,1.562518758,53.35,20.28,20.28,0.5,0.781259379,0.22265892301499998
1H0,1.0,0.42700000000000005,FAUC,0.4304296956,53.35,21.04,21.04,0.5,0.2152148478,0.09189674001060001
1D4,2.0,1.239,FAUC,1.6981335936,53.3915,29.87,5.87,0.5,0.8490667968,1.0519937612352002
1D4,2.0,0.31,FAUC,0.20401188312000001,53.3915,30.17,6.17,0.5,0.10200594156000001,0.0316218418836
1D4,2.0,0.155,FAUC,0.40802376624000003,53.3915,30.18,6.18,0.5,0.20401188312000001,0.0316218418836
1D4,2.0,3.0980000000000003,SHWR,1.9387025193600003,53.3915,30.94,6.94,0.8376847350609088,1.624021506291998,5.031218626492611
1D4,2.0,0.31,FAUC,1.3927053986400002,53.3915,31.16,7.16,0.5,0.6963526993200001,0.2158693367892
1D4,2.0,0.62,FAUC,1.6132269139200002,53.3915,31.19,7.19,0.5,0.8066134569600001,0.5001003433152
1D4,2.0,0.155,FAUC,0.47524155432,53.3915,31.28,7.28,0.5,0.23762077716,0.036831220459799995
1D4,2.0,3.717,FAUC,1.3019024217600002,53.3915,31.61,7.61,0.5,0.6509512108800001,2.4195856508409603
1D4,2.0,0.465,FAUC,1.24529796864,53.3915,32.38,8.38,0.5,0.62264898432,0.2895317777088
1D4,2.0,0.929,FAUC,1.9811558592,53.3915,32.4,8.4,0.5,0.9905779296,0.9202468965984001
1D4,2.0,0.155,FAUC,0.40802376624000003,53.3915,32.519999999999996,8.52,0.5,0.20401188312000001,0.0316218418836
1D4,2.0,0.155,FAUC,1.3585068748800002,53.3915,32.59,8.59,0.5,0.6792534374400001,0.10528428280320001
1D4,2.0,0.465,FAUC,0.7476504849600001,53.3915,41.56,17.56,0.5,0.37382524248000004,0.1738287377532
1D4,2.0,0.465,FAUC,2.01535438296,53.3915,42.08,18.08,0.5,1.00767719148,0.4685698940382001
1E9,3.0,4.585,FAUC,1.1485986945600002,53.338499999999996,53.11,5.11,0.5,0.5742993472800001,2.6331625072788003
1E9,3.0,0.131,FAUC,1.01888015616,53.338499999999996,54.79,6.79,0.5,0.50944007808,0.06673665022848002
1E9,3.0,0.262,FAUC,0.7806697492800001,53.338499999999996,54.91,6.91,0.5,0.39033487464000005,0.10226773715568001
1E9,3.0,0.524,FAUC,1.2736001952000002,53.338499999999996,55.01,7.01,0.5,0.6368000976000001,0.33368325114240005
1E9,3.0,0.524,FAUC,0.7641601171200001,53.338499999999996,55.07,7.07,0.5,0.38208005856000005,0.20020995068544
1E9,3.0,0.39299999999999996,FAUC,0.81486827304,53.338499999999996,55.1,7.1,0.5,0.40743413652,0.16012161565235997
1E9,3.0,0.7859999999999999,FAUC,1.6981335936,53.338499999999996,55.15,7.15,0.5,0.8490667968,0.6673665022847999
1E9,3.0,0.131,FAUC,1.4941217104800002,53.338499999999996,55.28,7.28,0.5,0.7470608552400001,0.09786497203644001
1E9,3.0,0.131,FAUC,2.03776031232,53.338499999999996,56.18,8.18,0.5,1.01888015616,0.13347330045696004
1E9,3.0,0.262,FAUC,1.5283202342400002,53.338499999999996,56.2,8.2,0.5,0.7641601171200001,0.20020995068544
1E9,3.0,0.131,FAUC,1.4941217104800002,53.338499999999996,56.22,8.22,0.5,0.7470608552400001,0.09786497203644001
1E9,3.0,0.39299999999999996,FAUC,3.35145532848,53.338499999999996,56.269999999999996,8.27,0.5,1.67572766424,0.65856097204632
1E9,3.0,0.7859999999999999,FAUC,1.3585068748800002,53.338499999999996,56.59,8.59,0.5,0.6792534374400001,0.5338932018278401
1E9,3.0,0.7859999999999999,FAUC,1.6073306167200003,53.338499999999996,56.61,8.61,0.5,0.8036653083600002,0.63168093237096
1E9,3.0,0.655,FAUC,1.31723279448,53.338499999999996,56.64,8.64,0.5,0.65861639724,0.43139374019220006
1E9,3.0,0.262,FAUC,1.5283202342400002,53.338499999999996,56.66,8.66,0.5,0.7641601171200001,0.20020995068544
1E9,3.0,0.131,FAUC,1.01888015616,53.338499999999996,56.95,8.95,0.5,0.50944007808,0.06673665022848002
1E9,3.0,0.524,FAUC,2.29248035136,53.338499999999996,57.76,9.76,0.5,1.14624017568,0.60062985205632
1E9,3.0,0.262,FAUC,0.50944007808,53.338499999999996,58.269999999999996,10.27,0.5,0.25472003904,0.06673665022848002
1E9,3.0,0.262,FAUC,2.7854107972800004,53.338499999999996,58.5,10.5,0.5,1.3927053986400002,0.36488881444368004
1E9,3.0,0.262,FAUC,1.5967172817600002,53.338499999999996,58.54,10.54,0.5,0.7983586408800001,0.20916996391056006
1E9,3.0,0.262,FAUC,1.7995499054400002,53.338499999999996,58.6,10.6,0.5,0.8997749527200001,0.23574103761264
1E9,3.0,0.262,FAUC,0.7806697492800001,53.338499999999996,58.65,10.65,0.5,0.39033487464000005,0.10226773715568001
1E9,3.0,0.262,FAUC,0.7806697492800001,53.338499999999996,58.71,10.71,0.5,0.39033487464000005,0.10226773715568001
1E9,3.0,0.131,FAUC,0.54363860184,53.338499999999996,58.8,10.8,0.5,0.27181930092,0.03560832842052
1E9,3.0,0.262,FAUC,2.5813989141600002,53.338499999999996,58.85,10.85,0.5,1.2906994570800001,0.3381632577549601
1E9,3.0,0.262,FAUC,1.01888015616,53.338499999999996,58.86,10.86,0.5,0.50944007808,0.13347330045696004
1E9,3.0,0.262,FAUC,1.2901098273600002,53.338499999999996,58.88,10.88,0.5,0.6450549136800001,0.16900438738416004
1E9,3.0,0.39299999999999996,FAUC,1.3585068748800002,53.338499999999996,58.96,10.96,0.5,0.6792534374400001,0.26694660091392003
1E9,3.0,0.262,FAUC,1.01888015616,53.338499999999996,59.01,11.01,0.5,0.50944007808,0.13347330045696004
1E9,3.0,0.131,FAUC,1.4941217104800002,53.338499999999996,59.09,11.09,0.5,0.7470608552400001,0.09786497203644001
1E9,3.0,0.39299999999999996,FAUC,1.6981335936,53.338499999999996,59.11,11.11,0.5,0.8490667968,0.33368325114239994
1E9,3.0,0.131,FAUC,1.4941217104800002,53.338499999999996,59.14,11.14,0.5,0.7470608552400001,0.09786497203644001
1E9,3.0,0.262,FAUC,0.50944007808,53.338499999999996,59.34,11.34,0.5,0.25472003904,0.06673665022848002
1E9,3.0,0.262,FAUC,1.2901098273600002,53.338499999999996,59.51,11.51,0.5,0.6450549136800001,0.16900438738416004
1E9,3.0,0.131,FAUC,1.4941217104800002,53.338499999999996,59.54,11.54,0.5,0.7470608552400001,0.09786497203644001
1E9,3.0,0.39299999999999996,FAUC,1.6981335936,53.338499999999996,59.56,11.56,0.5,0.8490667968,0.33368325114239994
