Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
3H5,1.0,3.833,SHWR,1.5146091468,53.35,8.15,8.15,0.83779399837794,1.2689304530773724,4.863810426645568
3H5,1.0,0.33299999999999996,FAUC,0.5059672584600001,53.35,8.29,8.29,0.5,0.25298362923000006,0.08424354853359
3H5,1.0,0.16699999999999998,FAUC,0.75840211626,53.35,8.53,8.53,0.5,0.37920105813,0.06332657670771
3H5,1.0,0.33299999999999996,FAUC,1.0744944599400001,53.35,8.59,8.59,0.5,0.5372472299700001,0.17890332758001
3H5,1.0,0.16699999999999998,FAUC,1.2643693747200002,53.35,8.62,8.62,0.5,0.6321846873600001,0.10557484278912001
3H5,1.0,17.667,SHWR,1.6079002899000003,53.35,11.22,11.22,0.83779399837794,1.3470892128683702,23.799025123745498
3H5,1.0,0.5,FAUC,1.2852226890600003,53.35,16.21,16.21,0.5,0.6426113445300001,0.32130567226500006
3H5,1.0,0.33299999999999996,FAUC,1.8647253191400002,53.35,16.5,16.5,0.5,0.9323626595700001,0.31047676563681
3H5,1.0,0.16699999999999998,FAUC,0.6321846873600001,53.35,17.5,17.5,0.5,0.31609234368000005,0.052787421394560004
3H5,1.0,3.667,FAUC,1.57168137552,53.35,17.58,17.58,0.5,0.78584068776,2.8816778020159197
3H5,1.0,0.833,FAUC,1.4794877752800002,53.35,17.91,17.91,0.5,0.7397438876400001,0.61620665840412
3H5,1.0,1.8330000000000002,FAUC,1.8449695476600003,53.35,18.63,18.63,0.5,0.9224847738300002,1.6909145904303904
3H5,1.0,0.16699999999999998,FAUC,0.5059672584600001,53.35,18.69,18.69,0.5,0.25298362923000006,0.04224826608141
3H5,1.0,0.667,FAUC,1.5014386324800002,53.35,18.75,18.75,0.5,0.7507193162400001,0.5007297839320801
3H5,1.0,1.0,FAUC,1.8120432618600002,53.35,18.78,18.78,0.5,0.9060216309300001,0.9060216309300001
3H5,1.0,0.667,FAUC,1.81753097616,53.35,18.87,18.87,0.5,0.90876548808,0.6061465805493601
3H5,1.0,0.667,FAUC,1.1853462888000001,53.35,19.39,19.39,0.5,0.5926731444000001,0.3953129873148001
3H5,1.0,3.833,SHWR,2.1621594342000003,53.35,20.72,20.72,0.83779399837794,1.8114441975090025,6.943265609052007
3H5,1.0,2.833,SHWR,1.8438720048000001,53.35,20.79,20.79,0.83779399837794,1.5447848993985405,4.376375619996065
3H5,1.0,0.16699999999999998,FAUC,1.0119345169200002,53.35,20.91,20.91,0.5,0.5059672584600001,0.08449653216282
3H5,1.0,0.33299999999999996,FAUC,1.23254063178,53.35,21.2,21.2,0.5,0.61627031589,0.20521801519136998
3H5,1.0,0.33299999999999996,FAUC,1.13815194582,53.35,21.36,21.36,0.5,0.56907597291,0.18950229897902998
3H5,1.0,0.833,FAUC,1.4037573179400002,53.35,21.39,21.39,0.5,0.7018786589700001,0.5846649229220101
3H5,1.0,0.16699999999999998,FAUC,1.2643693747200002,53.35,21.49,21.49,0.5,0.6321846873600001,0.10557484278912001
3H5,1.0,0.16699999999999998,FAUC,0.6958421732400001,53.35,21.67,21.67,0.5,0.34792108662000004,0.05810282146554
3H5,1.0,0.16699999999999998,FAUC,0.75840211626,53.35,21.78,21.78,0.5,0.37920105813,0.06332657670771
3H5,1.0,0.16699999999999998,FAUC,0.6321846873600001,53.35,21.95,21.95,0.5,0.31609234368000005,0.052787421394560004
3H5,1.0,0.16699999999999998,FAUC,1.2643693747200002,53.35,22.07,22.07,0.5,0.6321846873600001,0.10557484278912001
1D9,2.0,0.131,FAUC,0.44230977258000004,53.3915,26.09,2.09,0.5,0.22115488629000002,0.028971290103990004
1D9,2.0,0.131,FAUC,0.31609234368000005,53.3915,30.75,6.75,0.5,0.15804617184000003,0.020704048511040005
1D9,2.0,0.39299999999999996,FAUC,1.5804617184,53.3915,30.759999999999998,6.76,0.5,0.7902308592,0.31056072766559994
1D9,2.0,0.524,FAUC,1.56509611836,53.3915,30.77,6.77,0.5,0.78254805918,0.41005518301032007
1D9,2.0,0.7859999999999999,FAUC,1.1172986314800002,53.3915,31.02,7.02,0.5,0.5586493157400001,0.43909836217164006
1D9,2.0,0.262,FAUC,2.18081766282,53.3915,31.22,7.22,0.5,1.09040883141,0.28568711382942
