Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr)
4H3,1.0,0.131,FAUC,0.34600000000000003,53.35,4.73,4.73
4H3,1.0,0.39299999999999996,FAUC,1.402,53.35,7.32,7.32
4H3,1.0,0.39299999999999996,FAUC,0.96,53.35,7.43,7.43
4H3,1.0,0.262,FAUC,0.778,53.35,7.45,7.45
4H3,1.0,0.39299999999999996,FAUC,0.461,53.35,7.46,7.46
4H3,1.0,4.323,SHWR,2.0,53.35,8.11,8.11
4H3,1.0,0.262,FAUC,0.605,53.35,8.25,8.25
4H3,1.0,0.524,FAUC,1.195,53.35,8.34,8.34
4H3,1.0,0.131,FAUC,0.634,53.35,8.36,8.36
4H3,1.0,0.131,FAUC,0.634,53.35,8.4,8.4
4H3,1.0,1.5719999999999998,FAUC,2.093,53.35,8.77,8.77
4H3,1.0,0.131,FAUC,1.094,53.35,8.9,8.9
4H3,1.0,0.262,FAUC,0.691,53.35,8.92,8.92
4H3,1.0,0.262,FAUC,0.662,53.35,8.97,8.97
4H3,1.0,0.39299999999999996,FAUC,1.114,53.35,8.98,8.98
4H3,1.0,0.262,FAUC,0.835,53.35,9.0,9.0
4H3,1.0,0.131,FAUC,1.786,53.35,9.02,9.02
4H3,1.0,0.131,FAUC,0.922,53.35,9.05,9.05
4H3,1.0,0.131,FAUC,0.518,53.35,9.07,9.07
4H3,1.0,0.131,FAUC,0.9790000000000001,53.35,9.11,9.11
4H3,1.0,0.524,FAUC,1.224,53.35,9.14,9.14
4H3,1.0,0.262,FAUC,0.634,53.35,9.24,9.24
4H3,1.0,0.39299999999999996,FAUC,0.768,53.35,9.25,9.25
4H3,1.0,0.131,FAUC,0.28800000000000003,53.35,9.26,9.26
4H3,1.0,0.131,FAUC,0.634,53.35,9.26,9.26
4H3,1.0,0.39299999999999996,FAUC,0.634,53.35,9.27,9.27
4H3,1.0,0.131,FAUC,0.922,53.35,9.28,9.28
4H3,1.0,0.655,FAUC,1.025,53.35,9.3,9.3
4H3,1.0,0.262,FAUC,1.786,53.35,9.6,9.6
4H3,1.0,0.131,FAUC,1.325,53.35,9.83,9.83
4H3,1.0,0.131,FAUC,0.8640000000000001,53.35,9.84,9.84
4H3,1.0,0.39299999999999996,FAUC,1.824,53.35,9.99,9.99
4H3,1.0,0.131,FAUC,0.7490000000000001,53.35,10.01,10.01
4H3,1.0,0.131,FAUC,1.7280000000000002,53.35,10.01,10.01
4H3,1.0,0.39299999999999996,FAUC,1.248,53.35,10.03,10.03
4H3,1.0,4.716,FAUC,0.027000000000000003,53.35,10.05,10.05
4H3,1.0,0.131,FAUC,0.518,53.35,10.05,10.05
4H3,1.0,0.39299999999999996,FAUC,1.632,53.35,11.56,11.56
4H3,1.0,0.262,FAUC,0.893,53.35,11.59,11.59
4H3,1.0,0.39299999999999996,FAUC,1.075,53.35,11.89,11.89
4H3,1.0,0.39299999999999996,FAUC,0.8640000000000001,53.35,12.08,12.08
4H3,1.0,2.5,CWSH,2.419,53.35,15.99,15.99
4H3,1.0,0.262,FAUC,0.72,53.35,16.12,16.12
4H3,1.0,2.333,CWSH,2.531,53.35,16.23,16.23
