Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr)
6H0,1.0,0.87,FAUC,0.938,53.35,0.34,0.34
6H0,1.0,0.124,FAUC,0.691,53.35,0.37,0.37
6H0,1.0,0.373,FAUC,0.595,53.35,0.38,0.38
6H0,1.0,0.249,FAUC,0.8059999999999999,53.35,0.55,0.55
6H0,1.0,0.373,FAUC,0.787,53.35,0.58,0.58
6H0,1.0,0.249,FAUC,0.34600000000000003,53.35,0.71,0.71
6H0,1.0,0.124,FAUC,0.922,53.35,7.56,7.56
6H0,1.0,0.124,FAUC,0.691,53.35,7.84,7.84
6H0,1.0,0.249,FAUC,0.72,53.35,8.75,8.75
6H0,1.0,0.124,FAUC,1.2670000000000001,53.35,11.0,11.0
6H0,1.0,0.124,FAUC,0.518,53.35,11.92,11.92
6H0,1.0,0.249,FAUC,1.0659999999999998,53.35,12.86,12.86
6H0,1.0,0.124,FAUC,0.518,53.35,12.95,12.95
6H0,1.0,0.124,FAUC,0.518,53.35,13.13,13.13
6H0,1.0,0.249,FAUC,1.0659999999999998,53.35,13.36,13.36
6H0,1.0,0.373,FAUC,0.653,53.35,13.54,13.54
6H0,1.0,0.249,FAUC,0.634,53.35,13.56,13.56
6H0,1.0,7.46,SHWR,1.761,53.35,13.62,13.62
6H0,1.0,0.249,FAUC,0.34600000000000003,53.35,13.85,13.85
6H0,1.0,0.249,FAUC,0.691,53.35,13.86,13.86
6H0,1.0,0.249,FAUC,0.461,53.35,13.88,13.88
6H0,1.0,0.124,FAUC,0.518,53.35,13.89,13.89
6H0,1.0,0.373,FAUC,0.595,53.35,13.9,13.9
6H0,1.0,0.49700000000000005,FAUC,0.9359999999999999,53.35,13.95,13.95
6H0,1.0,0.622,FAUC,1.82,53.35,15.24,15.24
6H0,1.0,0.746,FAUC,0.5379999999999999,53.35,15.66,15.66
6H0,1.0,0.373,FAUC,0.5379999999999999,53.35,15.68,15.68
6H0,1.0,0.249,FAUC,0.547,53.35,15.7,15.7
6H0,1.0,1.6669999999999998,CWSH,1.048,53.35,16.83,16.83
6H0,1.0,1.0,CWSH,1.494,53.35,17.14,17.14
6H0,1.0,1.167,CWSH,1.3230000000000002,53.35,17.2,17.2
6H0,1.0,1.0,CWSH,1.5590000000000002,53.35,17.32,17.32
6H0,1.0,0.5,CWSH,1.645,53.35,17.4,17.4
6H0,1.0,1.0,CWSH,1.5590000000000002,53.35,17.48,17.48
6H0,1.0,0.833,CWSH,1.405,53.35,17.57,17.57
6H0,1.0,1.0,CWSH,1.524,53.35,17.66,17.66
6H0,1.0,0.249,FAUC,0.893,53.35,17.73,17.73
6H0,1.0,1.167,CWSH,1.055,53.35,17.74,17.74
6H0,1.0,0.249,FAUC,0.634,53.35,17.89,17.89
6H0,1.0,0.124,FAUC,1.094,53.35,18.09,18.09
6H0,1.0,2.667,CWSH,1.665,53.35,18.67,18.67
6H0,1.0,1.167,CWSH,1.8130000000000002,53.35,18.97,18.97
6H0,1.0,1.0,CWSH,2.025,53.35,19.03,19.03
6H0,1.0,1.167,CWSH,2.011,53.35,19.15,19.15
6H0,1.0,1.0,CWSH,1.724,53.35,19.23,19.23
6H0,1.0,2.611,BATH,3.2289999999999996,53.35,19.33,19.33
6H0,1.0,0.249,FAUC,0.72,53.35,19.76,19.76
6H0,1.0,0.249,FAUC,0.634,53.35,19.78,19.78
6H0,1.0,0.124,FAUC,0.691,53.35,20.32,20.32
6H0,1.0,0.124,FAUC,0.518,53.35,20.89,20.89
6H0,1.0,0.87,FAUC,1.119,53.35,20.91,20.91
6H0,1.0,0.373,FAUC,0.826,53.35,20.98,20.98
6H0,1.0,0.249,FAUC,0.72,53.35,21.03,21.03
6H0,1.0,0.249,FAUC,0.461,53.35,21.04,21.04
6H0,1.0,3.5,CWSH,1.246,53.35,21.19,21.19
6H0,1.0,1.167,CWSH,1.163,53.35,21.49,21.49
6H0,1.0,1.167,CWSH,1.494,53.35,21.55,21.55
6H0,1.0,1.3330000000000002,CWSH,1.3869999999999998,53.35,21.67,21.67
6H0,1.0,0.833,CWSH,1.321,53.35,21.75,21.75
6H0,1.0,1.5,CWSH,1.494,53.35,21.85,21.85
6H0,1.0,0.249,FAUC,1.1520000000000001,53.35,22.15,22.15
6H0,1.0,0.373,FAUC,1.19,53.35,23.5,23.5
6H0,1.0,1.7409999999999999,FAUC,1.51,53.35,23.87,23.87
6H0,1.0,0.249,FAUC,1.1520000000000001,53.35,23.96,23.96
4D3,2.0,1.179,FAUC,0.8320000000000001,53.3915,25.99,1.99
4D3,2.0,0.39299999999999996,FAUC,0.614,53.3915,30.92,6.92
4D3,2.0,0.131,FAUC,0.5760000000000001,53.3915,30.990000000000002,6.99
4D3,2.0,0.262,FAUC,0.547,53.3915,31.12,7.12
4D3,2.0,0.262,FAUC,0.43200000000000005,53.3915,31.15,7.15
4D3,2.0,0.131,FAUC,0.5760000000000001,53.3915,31.240000000000002,7.24
4D3,2.0,0.131,FAUC,0.8059999999999999,53.3915,32.89,8.89
4D3,2.0,0.131,FAUC,0.5760000000000001,53.3915,32.89,8.89
4D3,2.0,1.4409999999999998,FAUC,0.6859999999999999,53.3915,33.24,9.24
4D3,2.0,0.131,FAUC,0.8059999999999999,53.3915,33.33,9.33
4D3,2.0,0.131,FAUC,0.5760000000000001,53.3915,33.37,9.37
4D3,2.0,0.131,FAUC,0.40299999999999997,53.3915,33.84,9.84
4D3,2.0,0.131,FAUC,1.382,53.3915,33.93,9.93
4D3,2.0,0.131,FAUC,0.5760000000000001,53.3915,34.1,10.1
