Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr)
4H1,1.0,13.667,SHWR,2.0,53.35,5.01,5.01
4H1,1.0,9.667,SHWR,2.0,53.35,5.96,5.96
4H1,1.0,0.5,FAUC,1.766,53.35,6.13,6.13
4H1,1.0,2.167,FAUC,0.899,53.35,6.57,6.57
4H1,1.0,0.833,FAUC,0.599,53.35,6.75,6.75
4H1,1.0,0.16699999999999998,FAUC,1.1520000000000001,53.35,6.77,6.77
4H1,1.0,0.16699999999999998,CWSH,1.469,53.35,6.78,6.78
4H1,1.0,1.6669999999999998,CWSH,1.8719999999999999,53.35,6.79,6.79
4H1,1.0,0.33299999999999996,CWSH,1.469,53.35,6.85,6.85
4H1,1.0,0.33299999999999996,FAUC,0.547,53.35,7.25,7.25
4H1,1.0,0.33299999999999996,FAUC,0.547,53.35,7.34,7.34
4H1,1.0,2.5,CWSH,1.725,53.35,7.47,7.47
4H1,1.0,0.16699999999999998,FAUC,0.8059999999999999,53.35,7.59,7.59
4H1,1.0,0.833,FAUC,0.21899999999999997,53.35,7.74,7.74
4H1,1.0,1.6669999999999998,CWSH,1.767,53.35,7.76,7.76
4H1,1.0,1.0,CWSH,1.538,53.35,7.79,7.79
4H1,1.0,0.5,FAUC,0.941,53.35,7.79,7.79
4H1,1.0,1.0,FAUC,1.21,53.35,7.82,7.82
4H1,1.0,0.16699999999999998,FAUC,0.28800000000000003,53.35,7.83,7.83
4H1,1.0,1.3330000000000002,FAUC,0.46799999999999997,53.35,7.84,7.84
4H1,1.0,0.5,FAUC,1.133,53.35,7.85,7.85
4H1,1.0,0.16699999999999998,FAUC,0.7490000000000001,53.35,7.87,7.87
4H1,1.0,1.0,FAUC,0.883,53.35,7.87,7.87
4H1,1.0,0.16699999999999998,FAUC,1.094,53.35,7.88,7.88
4H1,1.0,0.833,FAUC,0.899,53.35,7.9,7.9
4H1,1.0,0.16699999999999998,FAUC,0.7490000000000001,53.35,7.92,7.92
4H1,1.0,0.33299999999999996,FAUC,0.547,53.35,7.93,7.93
4H1,1.0,0.33299999999999996,FAUC,0.374,53.35,7.94,7.94
4H1,1.0,0.33299999999999996,FAUC,0.8059999999999999,53.35,7.95,7.95
4H1,1.0,0.33299999999999996,FAUC,0.547,53.35,7.96,7.96
4H1,1.0,0.33299999999999996,FAUC,0.95,53.35,8.26,8.26
4H1,1.0,0.5,FAUC,0.634,53.35,8.27,8.27
4H1,1.0,0.833,FAUC,1.06,53.35,8.81,8.81
4H1,1.0,4.333,SHWR,2.0,53.35,8.84,8.84
4H1,1.0,11.833,SHWR,2.0,53.35,9.8,9.8
4H1,1.0,4.667,FAUC,1.051,53.35,10.0,10.0
4H1,1.0,0.33299999999999996,FAUC,0.374,53.35,10.87,10.87
4H1,1.0,0.667,FAUC,0.562,53.35,10.97,10.97
4H1,1.0,0.33299999999999996,FAUC,0.7490000000000001,53.35,10.99,10.99
4H1,1.0,0.667,FAUC,0.85,53.35,11.0,11.0
4H1,1.0,0.33299999999999996,FAUC,0.547,53.35,11.28,11.28
4H1,1.0,0.667,FAUC,1.138,53.35,11.44,11.44
4H1,1.0,0.16699999999999998,FAUC,0.7490000000000001,53.35,11.46,11.46
4H1,1.0,0.667,FAUC,0.85,53.35,11.7,11.7
4H1,1.0,0.16699999999999998,FAUC,0.7490000000000001,53.35,14.23,14.23
4H1,1.0,2.667,FAUC,1.8359999999999999,53.35,15.8,15.8
4H1,1.0,0.667,FAUC,1.426,53.35,15.98,15.98
4H1,1.0,0.5,FAUC,0.499,53.35,17.44,17.44
4H1,1.0,0.667,FAUC,1.138,53.35,18.34,18.34
4H1,1.0,0.5,FAUC,0.7490000000000001,53.35,18.46,18.46
4H1,1.0,0.33299999999999996,FAUC,1.123,53.35,18.88,18.88
4H1,1.0,0.33299999999999996,FAUC,0.95,53.35,18.91,18.91
4H1,1.0,0.16699999999999998,FAUC,0.7490000000000001,53.35,19.02,19.02
4H1,1.0,0.33299999999999996,FAUC,0.374,53.35,19.03,19.03
4H1,1.0,0.667,FAUC,0.85,53.35,19.04,19.04
4H1,1.0,0.16699999999999998,FAUC,1.1520000000000001,53.35,19.05,19.05
4H1,1.0,0.16699999999999998,FAUC,1.901,53.35,19.06,19.06
4H1,1.0,1.167,FAUC,2.205,53.35,19.07,19.07
4H1,1.0,0.5,FAUC,0.499,53.35,20.03,20.03
4H1,1.0,2.167,CWSH,3.258,53.35,20.25,20.25
4H1,1.0,0.16699999999999998,FAUC,0.7490000000000001,53.35,20.36,20.36
4H1,1.0,2.167,FAUC,1.794,53.35,20.4,20.4
4H1,1.0,1.6669999999999998,CWSH,3.355,53.35,20.45,20.45
4H1,1.0,0.5,FAUC,1.133,53.35,20.51,20.51
4H1,1.0,0.33299999999999996,FAUC,0.547,53.35,20.55,20.55
4H1,1.0,8.5,SHWR,2.0,53.35,20.65,20.65
4H1,1.0,0.833,FAUC,0.9790000000000001,53.35,20.86,20.86
4H1,1.0,0.5,FAUC,0.998,53.35,21.98,21.98
2D7,2.0,2.358,FAUC,1.056,53.3915,24.59,0.59
2D7,2.0,5.502000000000001,SHWR,1.2329999999999999,53.3915,32.91,8.91
2D7,2.0,2.489,FAUC,1.061,53.3915,33.29,9.29
2D7,2.0,2.096,FAUC,1.069,53.3915,33.43,9.43
2D7,2.0,0.131,FAUC,0.34600000000000003,53.3915,33.78,9.78
2D7,2.0,0.262,FAUC,0.49,53.3915,33.79,9.79
2D7,2.0,1.4409999999999998,FAUC,0.728,53.3915,34.35,10.35
2D7,2.0,0.262,FAUC,0.605,53.3915,34.46,10.46
