Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr)
4H7,1.0,0.124,FAUC,0.34600000000000003,53.35,0.17,0.17
4H7,1.0,0.124,FAUC,0.34600000000000003,53.35,0.18,0.18
4H7,1.0,0.124,FAUC,0.461,53.35,0.28,0.28
4H7,1.0,0.249,FAUC,1.9580000000000002,53.35,1.01,1.01
4H7,1.0,0.995,FAUC,1.7930000000000001,53.35,1.09,1.09
4H7,1.0,1.3330000000000002,DWSH,1.2429999999999999,53.35,1.12,1.12
4H7,1.0,0.249,FAUC,0.691,53.35,1.16,1.16
4H7,1.0,0.124,FAUC,0.34600000000000003,53.35,1.17,1.17
4H7,1.0,1.5,DWSH,1.087,53.35,1.56,1.56
4H7,1.0,1.3330000000000002,DWSH,1.168,53.35,1.64,1.64
4H7,1.0,0.16699999999999998,DWSH,0.934,53.35,1.67,1.67
4H7,1.0,0.249,FAUC,0.605,53.35,2.2,2.2
4H7,1.0,0.124,FAUC,2.074,53.35,4.56,4.56
4H7,1.0,0.49700000000000005,FAUC,1.483,53.35,4.78,4.78
4H7,1.0,0.249,FAUC,0.691,53.35,4.81,4.81
4H7,1.0,0.373,FAUC,1.325,53.35,4.87,4.87
4H7,1.0,0.49700000000000005,FAUC,1.771,53.35,4.92,4.92
4H7,1.0,0.249,FAUC,0.605,53.35,5.0,5.0
4H7,1.0,0.249,FAUC,0.634,53.35,5.85,5.85
4H7,1.0,8.579,SHWR,2.0,53.35,5.99,5.99
4H7,1.0,0.49700000000000005,FAUC,1.8430000000000002,53.35,6.03,6.03
4H7,1.0,0.373,FAUC,1.286,53.35,6.42,6.42
4H7,1.0,0.373,FAUC,0.902,53.35,6.47,6.47
4H7,1.0,0.373,FAUC,1.555,53.35,6.49,6.49
4H7,1.0,0.124,FAUC,0.461,53.35,6.64,6.64
4H7,1.0,0.124,FAUC,0.40299999999999997,53.35,6.93,6.93
4H7,1.0,0.124,FAUC,0.8640000000000001,53.35,7.61,7.61
4H7,1.0,0.124,FAUC,0.518,53.35,7.68,7.68
4H7,1.0,0.124,FAUC,0.34600000000000003,53.35,7.68,7.68
4H7,1.0,0.249,FAUC,1.7280000000000002,53.35,7.7,7.7
4H7,1.0,0.373,FAUC,0.845,53.35,7.78,7.78
4H7,1.0,0.124,FAUC,0.922,53.35,7.9,7.9
4H7,1.0,0.373,FAUC,0.442,53.35,7.92,7.92
4H7,1.0,0.124,FAUC,0.634,53.35,7.93,7.93
4H7,1.0,0.124,FAUC,0.34600000000000003,53.35,8.14,8.14
4H7,1.0,3.9789999999999996,SHWR,2.0,53.35,8.2,8.2
4H7,1.0,0.746,FAUC,1.411,53.35,11.37,11.37
4H7,1.0,0.373,FAUC,0.28800000000000003,53.35,12.35,12.35
4H7,1.0,0.124,FAUC,0.34600000000000003,53.35,13.58,13.58
4H7,1.0,0.124,FAUC,0.8059999999999999,53.35,13.73,13.73
4H7,1.0,0.124,FAUC,0.34600000000000003,53.35,13.74,13.74
4H7,1.0,0.49700000000000005,FAUC,1.915,53.35,14.41,14.41
4H7,1.0,4.6,SHWR,2.0,53.35,17.14,17.14
4H7,1.0,1.989,FAUC,1.3319999999999999,53.35,17.8,17.8
4H7,1.0,8.454,SHWR,1.861,53.35,17.8,17.8
4H7,1.0,0.249,FAUC,0.8059999999999999,53.35,18.11,18.11
4H7,1.0,0.373,FAUC,2.17,53.35,18.6,18.6
4H7,1.0,0.249,FAUC,1.094,53.35,18.68,18.68
4H7,1.0,0.124,FAUC,1.44,53.35,18.73,18.73
4H7,1.0,0.49700000000000005,FAUC,1.714,53.35,18.75,18.75
4H7,1.0,0.49700000000000005,FAUC,0.677,53.35,18.77,18.77
4H7,1.0,3.3569999999999998,SHWR,1.767,53.35,18.78,18.78
4H7,1.0,0.49700000000000005,FAUC,2.146,53.35,18.85,18.85
4H7,1.0,0.249,FAUC,0.49,53.35,18.92,18.92
4H7,1.0,0.249,FAUC,0.634,53.35,18.94,18.94
4H7,1.0,0.124,FAUC,0.34600000000000003,53.35,18.95,18.95
4H7,1.0,0.124,FAUC,0.7490000000000001,53.35,19.0,19.0
