Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr)
1H2,1.0,0.31,FAUC,0.8640000000000001,53.35,6.11,6.11
1H2,1.0,2.323,FAUC,1.617,53.35,11.43,11.43
1H2,1.0,0.31,FAUC,1.354,53.35,11.48,11.48
1H2,1.0,0.155,FAUC,0.9790000000000001,53.35,11.49,11.49
1H2,1.0,0.155,FAUC,0.518,53.35,11.74,11.74
1H2,1.0,1.5490000000000002,FAUC,1.06,53.35,11.75,11.75
1H2,1.0,0.155,FAUC,0.634,53.35,11.84,11.84
1H2,1.0,0.155,FAUC,0.634,53.35,11.85,11.85
1H2,1.0,0.31,FAUC,0.95,53.35,11.86,11.86
1H2,1.0,3.253,FAUC,0.027000000000000003,53.35,22.12,22.12
1H2,1.0,0.31,FAUC,0.691,53.35,22.25,22.25
1D6,2.0,0.31,FAUC,0.9790000000000001,53.3915,26.52,2.52
1D6,2.0,0.155,FAUC,1.037,53.3915,26.53,2.53
1D6,2.0,1.3940000000000001,FAUC,0.9279999999999999,53.3915,26.56,2.56
1D6,2.0,0.62,FAUC,1.051,53.3915,31.78,7.78
1D6,2.0,0.31,FAUC,0.547,53.3915,31.93,7.93
1D6,2.0,0.31,FAUC,0.835,53.3915,32.01,8.01
1D6,2.0,0.31,FAUC,0.691,53.3915,32.12,8.12
1D6,2.0,1.859,FAUC,0.816,53.3915,32.14,8.14
1D6,2.0,1.239,FAUC,0.965,53.3915,32.18,8.18
1D6,2.0,0.31,FAUC,0.893,53.3915,32.26,8.26
1D6,2.0,2.0140000000000002,FAUC,0.9129999999999999,53.3915,32.59,8.59
1D6,2.0,0.31,FAUC,0.518,53.3915,32.63,8.63
1D6,2.0,0.31,FAUC,0.8059999999999999,53.3915,32.86,8.86
1D6,2.0,1.3940000000000001,FAUC,1.05,53.3915,33.34,9.34
1D6,2.0,11.772,SHWR,1.492,53.3915,33.39,9.39
1D6,2.0,0.465,FAUC,0.787,53.3915,34.7,10.7
1D6,2.0,1.239,FAUC,0.8059999999999999,53.3915,34.72,10.72
2E6,3.0,21.355999999999998,SHWR,1.3630000000000002,53.338499999999996,54.78,6.78
2E6,3.0,0.142,FAUC,0.40299999999999997,53.338499999999996,55.95,7.95
2E6,3.0,0.285,FAUC,0.461,53.338499999999996,56.019999999999996,8.02
2E6,3.0,0.142,FAUC,0.28800000000000003,53.338499999999996,56.13,8.13
2E6,3.0,0.285,FAUC,0.17300000000000001,53.338499999999996,56.25,8.25
2E6,3.0,0.42700000000000005,FAUC,0.7490000000000001,53.338499999999996,56.26,8.26
2E6,3.0,0.142,FAUC,0.8059999999999999,53.338499999999996,56.28,8.28
2E6,3.0,0.285,FAUC,0.259,53.338499999999996,56.4,8.4
2E6,3.0,0.8540000000000001,FAUC,0.586,53.338499999999996,56.44,8.44
2E6,3.0,0.142,FAUC,0.34600000000000003,53.338499999999996,56.47,8.47
2E6,3.0,0.42700000000000005,FAUC,0.40299999999999997,53.338499999999996,59.269999999999996,11.27
2E6,3.0,0.285,FAUC,0.28800000000000003,53.338499999999996,59.47,11.47
2E6,3.0,0.285,FAUC,0.691,53.338499999999996,59.49,11.49
2E6,3.0,0.569,FAUC,0.763,53.338499999999996,59.51,11.51
2E6,3.0,2.42,FAUC,0.813,53.338499999999996,59.54,11.54
2E6,3.0,0.142,FAUC,0.461,53.338499999999996,59.66,11.66
2E6,3.0,0.285,FAUC,0.40299999999999997,53.338499999999996,59.76,11.76
2E6,3.0,0.42700000000000005,FAUC,0.192,53.338499999999996,62.92,14.92
2E6,3.0,0.7120000000000001,FAUC,0.449,53.338499999999996,65.98,17.98
2E6,3.0,7.546,SHWR,1.3319999999999999,53.338499999999996,66.46000000000001,18.46
2E6,3.0,0.142,FAUC,0.28800000000000003,53.338499999999996,68.38,20.38
2E9,4.0,0.465,FAUC,0.518,53.239999999999995,72.48,0.48
2E9,4.0,0.31,FAUC,0.5760000000000001,53.239999999999995,73.9,1.9
2E9,4.0,1.239,FAUC,1.008,53.239999999999995,74.45,2.45
2E9,4.0,0.155,FAUC,0.9790000000000001,53.239999999999995,74.63,2.63
2E9,4.0,0.155,FAUC,0.5760000000000001,53.239999999999995,75.85,3.85
2E9,4.0,0.155,FAUC,0.40299999999999997,53.239999999999995,75.89,3.89
2E9,4.0,0.155,FAUC,0.5760000000000001,53.239999999999995,76.58,4.58
2E9,4.0,0.155,FAUC,0.5760000000000001,53.239999999999995,76.93,4.93
2E9,4.0,0.155,FAUC,0.461,53.239999999999995,77.58,5.58
2E9,4.0,0.155,FAUC,0.5760000000000001,53.239999999999995,78.09,6.09
2E9,4.0,0.155,FAUC,0.461,53.239999999999995,78.73,6.73
2E9,4.0,0.155,FAUC,0.5760000000000001,53.239999999999995,78.73,6.73
2E9,4.0,0.929,FAUC,1.834,53.239999999999995,80.21000000000001,8.21
