Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr)
1H8,1.0,0.262,FAUC,0.778,53.35,9.2,9.2
1H8,1.0,0.262,FAUC,0.49,53.35,9.22,9.22
1H8,1.0,0.262,FAUC,1.008,53.35,9.23,9.23
1H8,1.0,0.262,FAUC,0.634,53.35,9.23,9.23
1H8,1.0,0.262,FAUC,0.8059999999999999,53.35,9.25,9.25
1H8,1.0,0.262,FAUC,0.605,53.35,9.3,9.3
1H8,1.0,0.131,FAUC,0.518,53.35,9.63,9.63
1H8,1.0,0.131,FAUC,1.094,53.35,9.68,9.68
1H8,1.0,0.262,FAUC,0.5760000000000001,53.35,9.94,9.94
1H8,1.0,1.5,DWSH,1.358,53.35,9.97,9.97
1H8,1.0,0.262,FAUC,0.9790000000000001,53.35,10.01,10.01
1H8,1.0,0.262,FAUC,0.461,53.35,10.02,10.02
1H8,1.0,0.131,FAUC,0.8059999999999999,53.35,10.07,10.07
1H8,1.0,0.262,FAUC,0.34600000000000003,53.35,10.07,10.07
1H8,1.0,1.0,DWSH,1.162,53.35,10.11,10.11
1H8,1.0,1.3330000000000002,DWSH,1.35,53.35,10.22,10.22
1H8,1.0,0.131,FAUC,0.7490000000000001,53.35,10.4,10.4
1H8,1.0,0.131,FAUC,0.7490000000000001,53.35,11.36,11.36
1H8,1.0,0.262,FAUC,0.605,53.35,11.49,11.49
1H8,1.0,0.39299999999999996,FAUC,0.787,53.35,11.55,11.55
1H8,1.0,0.131,FAUC,0.461,53.35,11.61,11.61
1H8,1.0,0.131,FAUC,0.40299999999999997,53.35,14.3,14.3
1H8,1.0,0.262,FAUC,0.835,53.35,14.42,14.42
1H8,1.0,0.131,FAUC,0.9790000000000001,53.35,15.62,15.62
1H8,1.0,0.262,FAUC,0.43200000000000005,53.35,15.65,15.65
1H8,1.0,0.131,FAUC,0.461,53.35,15.67,15.67
1H8,1.0,2.7510000000000003,SHWR,2.0,53.35,15.83,15.83
1H8,1.0,0.262,FAUC,0.662,53.35,17.8,17.8
1H8,1.0,0.524,FAUC,0.8059999999999999,53.35,17.85,17.85
1H8,1.0,0.262,FAUC,0.49,53.35,17.89,17.89
1H8,1.0,0.7859999999999999,FAUC,0.826,53.35,18.03,18.03
1H8,1.0,4.454,SHWR,2.0,53.35,18.2,18.2
1H8,1.0,2.096,SHWR,2.0,53.35,18.3,18.3
1H8,1.0,0.39299999999999996,FAUC,0.8640000000000001,53.35,18.98,18.98
1H8,1.0,0.262,FAUC,1.181,53.35,18.99,18.99
1H8,1.0,0.131,FAUC,0.40299999999999997,53.35,19.06,19.06
1H8,1.0,0.39299999999999996,FAUC,0.42200000000000004,53.35,19.07,19.07
1H8,1.0,0.262,FAUC,0.922,53.35,19.12,19.12
1H8,1.0,2.096,FAUC,1.156,53.35,19.5,19.5
1H8,1.0,0.262,FAUC,0.605,53.35,19.55,19.55
1H8,1.0,0.262,FAUC,0.7490000000000001,53.35,19.57,19.57
1H8,1.0,0.917,FAUC,1.1520000000000001,53.35,19.58,19.58
1H8,1.0,0.524,FAUC,1.195,53.35,19.6,19.6
1D0,2.0,0.124,FAUC,0.8059999999999999,53.3915,29.98,5.98
1D0,2.0,0.622,FAUC,1.083,53.3915,31.15,7.15
1D0,2.0,0.124,FAUC,0.634,53.3915,32.15,8.15
1D0,2.0,0.124,FAUC,0.34600000000000003,53.3915,32.31,8.31
1D0,2.0,0.124,FAUC,0.7490000000000001,53.3915,32.46,8.46
1D0,2.0,0.124,FAUC,0.7490000000000001,53.3915,40.68,16.68
1D0,2.0,0.124,FAUC,0.461,53.3915,41.66,17.66
1D0,2.0,0.124,FAUC,1.1520000000000001,53.3915,44.36,20.36
1D0,2.0,0.124,FAUC,0.634,53.3915,44.94,20.94
1D0,2.0,0.124,FAUC,0.461,53.3915,45.230000000000004,21.23
1D0,2.0,0.373,FAUC,0.672,53.3915,45.64,21.64
1D0,2.0,0.124,FAUC,0.8059999999999999,53.3915,45.94,21.94
1D0,2.0,0.124,FAUC,0.518,53.3915,46.72,22.72
1D0,2.0,0.746,FAUC,1.018,53.3915,46.75,22.75
1D0,2.0,0.124,FAUC,0.518,53.3915,46.769999999999996,22.77
1D0,2.0,0.124,FAUC,0.634,53.3915,46.78,22.78
1D0,2.0,0.249,FAUC,0.605,53.3915,46.81,22.81
1D0,2.0,0.124,FAUC,0.34600000000000003,53.3915,46.980000000000004,22.98
1D0,2.0,0.49700000000000005,FAUC,0.907,53.3915,47.07,23.07
6E3,3.0,0.33299999999999996,FAUC,0.14400000000000002,53.338499999999996,49.67,1.67
6E3,3.0,9.167,FAUC,0.017,53.338499999999996,51.2,3.2
6E3,3.0,3.667,FAUC,0.024,53.338499999999996,51.55,3.55
6E3,3.0,0.5,FAUC,0.115,53.338499999999996,52.55,4.55
6E3,3.0,6.167000000000001,FAUC,0.026000000000000002,53.338499999999996,54.42,6.42
6E3,3.0,4.5,FAUC,0.032,53.338499999999996,54.53,6.53
6E3,3.0,1.6669999999999998,FAUC,0.035,53.338499999999996,54.64,6.64
6E3,3.0,0.33299999999999996,FAUC,0.086,53.338499999999996,55.34,7.34
6E3,3.0,0.833,FAUC,0.057999999999999996,53.338499999999996,55.35,7.35
6E3,3.0,8.0,FAUC,0.025,53.338499999999996,55.37,7.37
6E3,3.0,3.833,FAUC,0.033,53.338499999999996,55.51,7.51
6E3,3.0,5.167000000000001,FAUC,0.026000000000000002,53.338499999999996,55.96,7.96
6E3,3.0,0.33299999999999996,FAUC,0.14400000000000002,53.338499999999996,56.3,8.3
6E3,3.0,4.5,FAUC,0.053,53.338499999999996,56.31,8.31
6E3,3.0,0.16699999999999998,FAUC,0.115,53.338499999999996,56.31,8.31
6E3,3.0,0.5,FAUC,0.134,53.338499999999996,56.39,8.39
6E3,3.0,3.167,FAUC,0.03,53.338499999999996,56.4,8.4
6E3,3.0,3.667,FAUC,0.024,53.338499999999996,56.65,8.65
6E3,3.0,0.16699999999999998,FAUC,0.115,53.338499999999996,56.71,8.71
6E3,3.0,2.333,FAUC,0.049,53.338499999999996,56.72,8.72
6E3,3.0,0.16699999999999998,FAUC,1.325,53.338499999999996,56.76,8.76
6E3,3.0,5.667000000000001,FAUC,0.025,53.338499999999996,56.76,8.76
6E3,3.0,0.5,FAUC,0.096,53.338499999999996,56.86,8.86
6E3,3.0,9.167,FAUC,0.031,53.338499999999996,56.87,8.87
6E3,3.0,0.33299999999999996,FAUC,0.086,53.338499999999996,57.03,9.03
6E3,3.0,0.16699999999999998,FAUC,0.691,53.338499999999996,57.04,9.04
6E3,3.0,1.6669999999999998,FAUC,0.035,53.338499999999996,57.05,9.05
6E3,3.0,0.33299999999999996,FAUC,1.2670000000000001,53.338499999999996,57.08,9.08
6E3,3.0,0.16699999999999998,FAUC,0.115,53.338499999999996,57.09,9.09
6E3,3.0,1.8330000000000002,FAUC,1.77,53.338499999999996,57.13,9.13
6E3,3.0,1.3330000000000002,FAUC,0.043,53.338499999999996,57.17,9.17
6E3,3.0,0.16699999999999998,FAUC,0.461,53.338499999999996,57.17,9.17
6E3,3.0,0.33299999999999996,FAUC,0.086,53.338499999999996,57.22,9.22
6E3,3.0,0.5,FAUC,0.077,53.338499999999996,57.230000000000004,9.23
6E3,3.0,3.0,FAUC,0.048,53.338499999999996,57.25,9.25
6E3,3.0,0.33299999999999996,FAUC,0.547,53.338499999999996,57.36,9.36
6E3,3.0,0.16699999999999998,FAUC,0.115,53.338499999999996,57.85,9.85
6E3,3.0,4.167,FAUC,0.025,53.338499999999996,57.86,9.86
6E3,3.0,9.0,FAUC,0.017,53.338499999999996,57.94,9.94
6E3,3.0,0.16699999999999998,FAUC,0.115,53.338499999999996,58.11,10.11
6E3,3.0,8.167,FAUC,0.043,53.338499999999996,58.12,10.12
6E3,3.0,0.16699999999999998,FAUC,0.17300000000000001,53.338499999999996,58.44,10.44
6E3,3.0,0.16699999999999998,FAUC,0.34600000000000003,53.338499999999996,58.44,10.44
6E3,3.0,4.167,FAUC,0.027999999999999997,53.338499999999996,58.480000000000004,10.48
6E3,3.0,0.5,FAUC,1.766,53.338499999999996,58.55,10.55
6E3,3.0,2.833,FAUC,0.017,53.338499999999996,58.56,10.56
6E3,3.0,0.5,FAUC,1.594,53.338499999999996,58.61,10.61
6E3,3.0,2.5,FAUC,0.023,53.338499999999996,58.730000000000004,10.73
