Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr)
2H7,1.0,0.42700000000000005,FAUC,0.115,53.35,1.54,1.54
2H7,1.0,0.142,FAUC,1.1520000000000001,53.35,6.67,6.67
2H7,1.0,0.142,FAUC,0.5760000000000001,53.35,6.83,6.83
2H7,1.0,0.42700000000000005,FAUC,1.3630000000000002,53.35,7.6,7.6
2H7,1.0,0.42700000000000005,FAUC,0.595,53.35,7.84,7.84
2H7,1.0,1.5659999999999998,FAUC,1.131,53.35,11.73,11.73
2H7,1.0,2.278,FAUC,1.0979999999999999,53.35,11.78,11.78
2H7,1.0,0.285,FAUC,0.43200000000000005,53.35,12.11,12.11
2H7,1.0,2.167,DWSH,0.715,53.35,12.17,12.17
2H7,1.0,0.42700000000000005,FAUC,0.902,53.35,12.22,12.22
2H7,1.0,0.8540000000000001,FAUC,1.757,53.35,12.24,12.24
2H7,1.0,0.285,FAUC,1.238,53.35,12.26,12.26
2H7,1.0,2.167,DWSH,0.7090000000000001,53.35,12.34,12.34
2H7,1.0,0.5,DWSH,0.679,53.35,12.61,12.61
2H7,1.0,2.167,DWSH,0.727,53.35,12.64,12.64
2H7,1.0,0.285,FAUC,0.518,53.35,12.87,12.87
2H7,1.0,0.569,FAUC,1.238,53.35,12.88,12.88
2H7,1.0,0.142,FAUC,1.382,53.35,12.89,12.89
2H7,1.0,0.142,FAUC,0.461,53.35,12.97,12.97
2H7,1.0,0.7120000000000001,FAUC,1.4169999999999998,53.35,12.99,12.99
2H7,1.0,0.285,FAUC,1.0659999999999998,53.35,13.0,13.0
2H7,1.0,0.42700000000000005,FAUC,0.691,53.35,13.03,13.03
2H7,1.0,10.963,SHWR,2.0,53.35,13.93,13.93
2H7,1.0,0.142,FAUC,0.922,53.35,14.28,14.28
2H7,1.0,0.42700000000000005,FAUC,1.1520000000000001,53.35,14.33,14.33
2H7,1.0,0.142,FAUC,0.7490000000000001,53.35,14.4,14.4
2H7,1.0,0.142,FAUC,0.40299999999999997,53.35,14.42,14.42
2H7,1.0,0.142,FAUC,0.34600000000000003,53.35,14.64,14.64
2H7,1.0,0.142,FAUC,0.34600000000000003,53.35,15.21,15.21
2H7,1.0,0.142,FAUC,0.461,53.35,15.27,15.27
2H7,1.0,3.0,CWSH,1.359,53.35,15.51,15.51
2H7,1.0,0.285,FAUC,1.0659999999999998,53.35,15.6,15.6
2H7,1.0,1.139,FAUC,1.663,53.35,15.6,15.6
2H7,1.0,0.667,CWSH,0.624,53.35,15.76,15.76
2H7,1.0,4.5,CWSH,0.86,53.35,15.83,15.83
2H7,1.0,0.5,CWSH,0.805,53.35,16.0,16.0
2H7,1.0,4.667,CWSH,0.833,53.35,16.07,16.07
2H7,1.0,3.0,CWSH,1.392,53.35,17.69,17.69
2H7,1.0,1.139,FAUC,1.534,53.35,17.78,17.78
2H7,1.0,0.42700000000000005,FAUC,0.96,53.35,17.86,17.86
2H7,1.0,4.667,CWSH,0.86,53.35,18.07,18.07
2H7,1.0,0.667,CWSH,0.643,53.35,18.25,18.25
