Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr)
3H5,1.0,3.833,SHWR,1.38,53.35,8.15,8.15
3H5,1.0,0.33299999999999996,FAUC,0.461,53.35,8.29,8.29
3H5,1.0,0.16699999999999998,FAUC,0.691,53.35,8.53,8.53
3H5,1.0,0.33299999999999996,FAUC,0.9790000000000001,53.35,8.59,8.59
3H5,1.0,0.16699999999999998,FAUC,1.1520000000000001,53.35,8.62,8.62
3H5,1.0,17.667,SHWR,1.465,53.35,11.22,11.22
3H5,1.0,0.5,FAUC,1.171,53.35,16.21,16.21
3H5,1.0,0.33299999999999996,FAUC,1.699,53.35,16.5,16.5
3H5,1.0,0.16699999999999998,FAUC,0.5760000000000001,53.35,17.5,17.5
3H5,1.0,3.667,FAUC,1.432,53.35,17.58,17.58
3H5,1.0,0.833,FAUC,1.348,53.35,17.91,17.91
3H5,1.0,1.8330000000000002,FAUC,1.681,53.35,18.63,18.63
3H5,1.0,0.16699999999999998,FAUC,0.461,53.35,18.69,18.69
3H5,1.0,0.667,FAUC,1.368,53.35,18.75,18.75
3H5,1.0,1.0,FAUC,1.651,53.35,18.78,18.78
3H5,1.0,0.667,FAUC,1.656,53.35,18.87,18.87
3H5,1.0,0.667,FAUC,1.08,53.35,19.39,19.39
3H5,1.0,3.833,SHWR,1.97,53.35,20.72,20.72
3H5,1.0,2.833,SHWR,1.68,53.35,20.79,20.79
3H5,1.0,0.16699999999999998,FAUC,0.922,53.35,20.91,20.91
3H5,1.0,0.33299999999999996,FAUC,1.123,53.35,21.2,21.2
3H5,1.0,0.33299999999999996,FAUC,1.037,53.35,21.36,21.36
3H5,1.0,0.833,FAUC,1.2790000000000001,53.35,21.39,21.39
3H5,1.0,0.16699999999999998,FAUC,1.1520000000000001,53.35,21.49,21.49
3H5,1.0,0.16699999999999998,FAUC,0.634,53.35,21.67,21.67
3H5,1.0,0.16699999999999998,FAUC,0.691,53.35,21.78,21.78
3H5,1.0,0.16699999999999998,FAUC,0.5760000000000001,53.35,21.95,21.95
3H5,1.0,0.16699999999999998,FAUC,1.1520000000000001,53.35,22.07,22.07
4D9,2.0,0.262,FAUC,1.181,53.3915,32.57,8.57
4D9,2.0,1.8330000000000002,DWSH,0.6609999999999999,53.3915,32.6,8.6
4D9,2.0,2.0,DWSH,0.8540000000000001,53.3915,32.97,8.97
4D9,2.0,0.5,DWSH,0.745,53.3915,33.24,9.24
4D9,2.0,2.0,DWSH,0.8540000000000001,53.3915,33.269999999999996,9.27
4D9,2.0,1.4409999999999998,FAUC,1.2990000000000002,53.3915,33.83,9.83
4D9,2.0,11.005,SHWR,1.464,53.3915,33.86,9.86
4D9,2.0,0.524,FAUC,1.944,53.3915,34.39,10.39
4D9,2.0,9.167,CWSH,0.695,53.3915,34.41,10.41
4D9,2.0,1.834,FAUC,0.621,53.3915,34.45,10.45
4D9,2.0,0.39299999999999996,FAUC,1.248,53.3915,34.61,10.61
4D9,2.0,0.33299999999999996,CWSH,0.426,53.3915,34.75,10.75
4D9,2.0,10.167,CWSH,0.575,53.3915,34.76,10.76
4D9,2.0,0.33299999999999996,CWSH,0.409,53.3915,35.03,11.03
4D9,2.0,0.5,CWSH,0.306,53.3915,35.03,11.03
4D9,2.0,0.655,FAUC,0.991,53.3915,35.980000000000004,11.98
4D9,2.0,0.131,FAUC,1.094,53.3915,35.99,11.99
4D9,2.0,0.131,FAUC,0.691,53.3915,36.41,12.41
4D9,2.0,0.131,FAUC,0.8059999999999999,53.3915,36.5,12.5
4D9,2.0,0.262,FAUC,0.49,53.3915,40.66,16.66
4D9,2.0,0.524,FAUC,1.1520000000000001,53.3915,40.68,16.68
4D9,2.0,1.048,FAUC,1.548,53.3915,40.760000000000005,16.76
4D9,2.0,0.655,FAUC,0.9329999999999999,53.3915,40.81,16.81
4D9,2.0,0.262,FAUC,0.605,53.3915,40.91,16.91
4D9,2.0,0.262,FAUC,0.461,53.3915,41.0,17.0
4D9,2.0,1.5719999999999998,FAUC,1.296,53.3915,41.120000000000005,17.12
4D9,2.0,0.131,FAUC,0.518,53.3915,41.16,17.16
4D9,2.0,1.834,FAUC,1.646,53.3915,41.18,17.18
4D9,2.0,0.262,FAUC,0.893,53.3915,41.47,17.47
4D9,2.0,1.179,FAUC,0.051,53.3915,42.66,18.66
4D9,2.0,0.917,FAUC,1.251,53.3915,42.69,18.69
4D9,2.0,0.917,FAUC,1.1520000000000001,53.3915,42.71,18.71
4D9,2.0,13.100999999999999,SHWR,2.0,53.3915,42.84,18.84
4D9,2.0,0.917,FAUC,0.23,53.3915,42.89,18.89
4D9,2.0,4.8469999999999995,SHWR,2.0,53.3915,43.41,19.41
4D9,2.0,1.5719999999999998,FAUC,0.418,53.3915,43.42,19.42
4D9,2.0,0.262,FAUC,0.7490000000000001,53.3915,44.22,20.22
4D9,2.0,0.262,FAUC,0.40299999999999997,53.3915,44.5,20.5
4D9,2.0,3.668,SHWR,2.0,53.3915,44.6,20.6
4D9,2.0,1.048,FAUC,0.6409999999999999,53.3915,44.61,20.61
4D9,2.0,2.62,SHWR,2.0,53.3915,44.79,20.79
4D9,2.0,0.131,FAUC,0.518,53.3915,45.010000000000005,21.01
4D9,2.0,2.096,FAUC,1.5619999999999998,53.3915,45.120000000000005,21.12
4D9,2.0,1.703,FAUC,1.413,53.3915,45.239999999999995,21.24
4D9,2.0,0.39299999999999996,FAUC,1.1520000000000001,53.3915,45.269999999999996,21.27
4D9,2.0,1.4409999999999998,FAUC,2.246,53.3915,46.07,22.07
4D9,2.0,0.131,FAUC,0.634,53.3915,46.9,22.9
3E5,3.0,0.5,DWSH,0.659,53.338499999999996,48.08,0.08
3E5,3.0,1.8330000000000002,DWSH,0.7559999999999999,53.338499999999996,48.1,0.1
3E5,3.0,0.5,DWSH,0.591,53.338499999999996,48.65,0.65
3E5,3.0,1.6669999999999998,DWSH,0.805,53.338499999999996,48.67,0.67
3E5,3.0,0.5,DWSH,0.614,53.338499999999996,48.82,0.82
3E5,3.0,1.6669999999999998,DWSH,0.805,53.338499999999996,48.83,0.83
3E5,3.0,0.131,FAUC,0.40299999999999997,53.338499999999996,52.57,4.57
3E5,3.0,0.262,FAUC,0.634,53.338499999999996,54.59,6.59
3E5,3.0,0.131,FAUC,0.28800000000000003,53.338499999999996,54.89,6.89
3E5,3.0,0.131,FAUC,1.2670000000000001,53.338499999999996,55.019999999999996,7.02
3E5,3.0,0.131,FAUC,0.40299999999999997,53.338499999999996,55.18,7.18
3E5,3.0,0.131,FAUC,0.40299999999999997,53.338499999999996,55.31,7.31
3E5,3.0,0.39299999999999996,FAUC,1.44,53.338499999999996,55.36,7.36
3E5,3.0,0.131,FAUC,0.40299999999999997,53.338499999999996,55.38,7.38
3E5,3.0,0.131,FAUC,0.40299999999999997,53.338499999999996,55.39,7.39
3E5,3.0,0.131,FAUC,0.40299999999999997,53.338499999999996,55.61,7.61
3E5,3.0,0.131,FAUC,1.037,53.338499999999996,55.68,7.68
3E5,3.0,0.131,FAUC,0.40299999999999997,53.338499999999996,55.7,7.7
