,Hot Water Draw Volume (L),Mains Temperature (deg C),Outdoor Temperature (deg C),Timestep (min)
2022-01-04 09:00:00,0.0,11.799999999999997,2.5,60.0
2022-01-04 10:00:00,0.0,11.799999999999997,6.099999999999998,60.0
2022-01-04 11:00:00,0.0,11.799999999999997,7.1000000000000005,60.0
2022-01-04 12:00:00,0.0,11.799999999999997,7.999999999999999,60.0
2022-01-04 13:00:00,0.0,11.799999999999997,7.999999999999999,60.0
2022-01-04 14:00:00,0.0,11.799999999999997,8.1,60.0
2022-01-04 15:00:00,0.0,11.799999999999997,9.100000000000001,60.0
2022-01-04 16:00:00,0.22481233622118257,11.799999999999997,9.5,60.0
2022-01-04 17:00:00,0.13836914151931265,11.799999999999997,8.900000000000002,60.0
2022-01-04 18:00:00,0.0,11.799999999999997,7.8999999999999995,60.0
2022-01-04 19:00:00,0.0,11.799999999999997,7.000000000000001,60.0
2022-01-04 20:00:00,0.536067867144235,11.799999999999997,7.000000000000001,60.0
2022-01-04 21:00:00,0.9870190088601393,11.799999999999997,7.000000000000001,60.0
2022-01-04 22:00:00,2.8079926387843614,11.799999999999997,6.700000000000001,60.0
2022-01-04 23:00:00,1.0911395851398473,11.799999999999997,4.300000000000001,60.0
2022-01-05 00:00:00,0.0,11.7625,6.800000000000001,60.0
2022-01-05 00:00:00,0.0,11.7625,6.800000000000001,60.0
2022-01-05 01:00:00,0.0,11.7625,5.0,60.0
2022-01-05 02:00:00,0.0,11.7625,4.9,60.0
2022-01-05 03:00:00,0.0,11.7625,4.000000000000002,60.0
2022-01-05 04:00:00,0.0,11.7625,4.000000000000002,60.0
2022-01-05 05:00:00,0.24192088517259433,11.7625,3.8000000000000016,60.0
2022-01-05 06:00:00,0.0,11.7625,2.000000000000001,60.0
2022-01-05 07:00:00,1.6305550928047108,11.7625,2.2000000000000006,60.0
2022-01-05 08:00:00,0.5189593181928233,11.7625,4.300000000000001,60.0
2022-01-05 09:00:00,0.0,11.7625,7.2,60.0
2022-01-05 10:00:00,0.0,11.7625,9.200000000000001,60.0
2022-01-05 11:00:00,0.0,11.7625,11.099999999999998,60.0
2022-01-05 12:00:00,0.0,11.7625,12.1,60.0
2022-01-05 13:00:00,0.0,11.7625,12.999999999999998,60.0
2022-01-05 14:00:00,0.0,11.7625,12.999999999999998,60.0
2022-01-05 15:00:00,0.0,11.7625,12.999999999999998,60.0
2022-01-05 16:00:00,0.22481233622118257,11.7625,12.3,60.0
2022-01-05 17:00:00,0.13836914151931265,11.7625,10.799999999999999,60.0
2022-01-05 18:00:00,0.0,11.7625,8.900000000000002,60.0
2022-01-05 19:00:00,0.0,11.7625,7.8999999999999995,60.0
2022-01-05 20:00:00,0.536067867144235,11.7625,7.000000000000001,60.0
2022-01-05 21:00:00,0.9870190088601393,11.7625,7.000000000000001,60.0
2022-01-05 22:00:00,2.8079926387843614,11.7625,7.1000000000000005,60.0
2022-01-05 23:00:00,1.0911395851398473,11.7625,7.999999999999999,60.0
2022-01-06 00:00:00,0.0,11.729166666666664,7.999999999999999,60.0
2022-01-06 00:00:00,0.0,11.729166666666664,7.999999999999999,60.0
2022-01-06 01:00:00,0.0,11.729166666666664,7.8999999999999995,60.0
2022-01-06 02:00:00,0.0,11.729166666666664,7.000000000000001,60.0
2022-01-06 03:00:00,0.0,11.729166666666664,7.000000000000001,60.0
2022-01-06 04:00:00,0.0,11.729166666666664,7.000000000000001,60.0
2022-01-06 05:00:00,0.24192088517259433,11.729166666666664,7.000000000000001,60.0
2022-01-06 06:00:00,0.0,11.729166666666664,7.000000000000001,60.0
2022-01-06 07:00:00,1.6305550928047108,11.729166666666664,7.1000000000000005,60.0
2022-01-06 08:00:00,0.5189593181928233,11.729166666666664,7.999999999999999,60.0
2022-01-06 09:00:00,0.0,11.729166666666664,8.1,60.0
2022-01-06 10:00:00,0.0,11.729166666666664,9.000000000000002,60.0
2022-01-06 11:00:00,0.0,11.729166666666664,9.000000000000002,60.0
2022-01-06 12:00:00,0.0,11.729166666666664,9.000000000000002,60.0
2022-01-06 13:00:00,0.0,11.729166666666664,9.000000000000002,60.0
2022-01-06 14:00:00,0.0,11.729166666666664,9.100000000000001,60.0
2022-01-06 15:00:00,0.0,11.729166666666664,9.9,60.0
2022-01-06 16:00:00,0.22481233622118257,11.729166666666664,9.8,60.0
2022-01-06 17:00:00,0.13836914151931265,11.729166666666664,9.6,60.0
2022-01-06 18:00:00,0.0,11.729166666666664,9.9,60.0
2022-01-06 19:00:00,0.0,11.729166666666664,9.000000000000002,60.0
2022-01-06 20:00:00,0.536067867144235,11.729166666666664,9.200000000000001,60.0
2022-01-06 21:00:00,0.9870190088601393,11.729166666666664,10.799999999999999,60.0
2022-01-06 22:00:00,2.8079926387843614,11.729166666666664,8.900000000000002,60.0
2022-01-06 23:00:00,1.0911395851398473,11.729166666666664,7.999999999999999,60.0
2022-01-07 00:00:00,0.0,11.691666666666668,7.999999999999999,60.0
2022-01-07 00:00:00,0.0,11.691666666666668,7.999999999999999,60.0
2022-01-07 01:00:00,0.0,11.691666666666668,8.1,60.0
2022-01-07 02:00:00,0.0,11.691666666666668,9.100000000000001,60.0
2022-01-07 03:00:00,0.0,11.691666666666668,9.9,60.0
2022-01-07 04:00:00,0.0,11.691666666666668,9.100000000000001,60.0
2022-01-07 05:00:00,0.24192088517259433,11.691666666666668,10.0,60.0
2022-01-07 06:00:00,0.0,11.691666666666668,10.1,60.0
2022-01-07 07:00:00,1.6305550928047108,11.691666666666668,10.999999999999998,60.0
2022-01-07 08:00:00,0.5189593181928233,11.691666666666668,10.999999999999998,60.0
2022-01-07 09:00:00,0.0,11.691666666666668,11.099999999999998,60.0
2022-01-07 10:00:00,0.0,11.691666666666668,12.1,60.0
2022-01-07 11:00:00,0.0,11.691666666666668,12.999999999999998,60.0
2022-01-07 12:00:00,0.0,11.691666666666668,13.099999999999998,60.0
2022-01-07 13:00:00,0.0,11.691666666666668,14.000000000000002,60.0
2022-01-07 14:00:00,0.0,11.691666666666668,14.100000000000001,60.0
2022-01-07 15:00:00,0.0,11.691666666666668,14.9,60.0
2022-01-07 16:00:00,0.22481233622118257,11.691666666666668,14.6,60.0
2022-01-07 17:00:00,0.13836914151931265,11.691666666666668,14.000000000000002,60.0
2022-01-07 18:00:00,0.0,11.691666666666668,13.900000000000002,60.0
2022-01-07 19:00:00,0.0,11.691666666666668,12.899999999999999,60.0
2022-01-07 20:00:00,0.536067867144235,11.691666666666668,12.1,60.0
2022-01-07 21:00:00,0.9870190088601393,11.691666666666668,12.999999999999998,60.0
2022-01-07 22:00:00,2.8079926387843614,11.691666666666668,12.899999999999999,60.0
2022-01-07 23:00:00,1.0911395851398473,11.691666666666668,12.1,60.0
2022-01-08 00:00:00,0.0,11.67,12.999999999999998,60.0
2022-01-08 00:00:00,0.0,11.67,12.999999999999998,60.0
2022-01-08 01:00:00,0.0,11.67,12.899999999999999,60.0
2022-01-08 02:00:00,0.0,11.67,12.1,60.0
2022-01-08 03:00:00,0.0,11.67,12.999999999999998,60.0
2022-01-08 04:00:00,0.0,11.67,12.999999999999998,60.0
2022-01-08 05:00:00,0.0,11.67,12.999999999999998,60.0
2022-01-08 06:00:00,0.0,11.67,12.999999999999998,60.0
2022-01-08 07:00:00,0.0,11.67,12.999999999999998,60.0
2022-01-08 08:00:00,0.0,11.67,13.099999999999998,60.0
2022-01-08 09:00:00,0.0,11.67,14.4,60.0
2022-01-08 10:00:00,0.0,11.67,16.6,60.0
2022-01-08 11:00:00,0.0,11.67,14.200000000000001,60.0
2022-01-08 12:00:00,0.0,11.67,15.799999999999999,60.0
2022-01-08 13:00:00,0.0,11.67,14.000000000000002,60.0
2022-01-08 14:00:00,0.0,11.67,14.000000000000002,60.0
2022-01-08 15:00:00,0.0,11.67,14.200000000000001,60.0
2022-01-08 16:00:00,0.0,11.67,15.1,60.0
2022-01-08 17:00:00,0.0,11.67,14.9,60.0
2022-01-08 18:00:00,0.82166057464017,11.67,13.8,60.0
2022-01-08 19:00:00,0.0,11.67,11.9,60.0
2022-01-08 20:00:00,0.0,11.67,11.099999999999998,60.0
2022-01-08 21:00:00,0.0,11.67,11.600000000000001,60.0
2022-01-08 22:00:00,0.0,11.67,9.000000000000002,60.0
2022-01-08 23:00:00,0.0,11.67,9.000000000000002,60.0
2022-01-09 00:00:00,0.0,11.65972222222222,9.000000000000002,60.0
2022-01-09 00:00:00,0.0,11.65972222222222,9.000000000000002,60.0
2022-01-09 01:00:00,0.0,11.65972222222222,8.900000000000002,60.0
2022-01-09 02:00:00,0.0,11.65972222222222,7.999999999999999,60.0
2022-01-09 03:00:00,0.0,11.65972222222222,7.8999999999999995,60.0
2022-01-09 04:00:00,0.0,11.65972222222222,7.4,60.0
2022-01-09 05:00:00,0.0,11.65972222222222,10.1,60.0
2022-01-09 06:00:00,0.0,11.65972222222222,10.999999999999998,60.0
2022-01-09 07:00:00,0.0,11.65972222222222,11.099999999999998,60.0
2022-01-09 08:00:00,0.0,11.65972222222222,12.0,60.0
2022-01-09 09:00:00,0.0,11.65972222222222,12.1,60.0
2022-01-09 10:00:00,0.0,11.65972222222222,13.099999999999998,60.0
2022-01-09 11:00:00,0.0,11.65972222222222,14.000000000000002,60.0
2022-01-09 12:00:00,0.0,11.65972222222222,13.900000000000002,60.0
2022-01-09 13:00:00,0.0,11.65972222222222,12.999999999999998,60.0
2022-01-09 14:00:00,0.0,11.65972222222222,12.999999999999998,60.0
2022-01-09 15:00:00,0.0,11.65972222222222,12.999999999999998,60.0
2022-01-09 16:00:00,0.0,11.65972222222222,12.999999999999998,60.0
2022-01-09 17:00:00,0.0,11.65972222222222,12.999999999999998,60.0
2022-01-09 18:00:00,0.82166057464017,11.65972222222222,12.999999999999998,60.0
2022-01-09 19:00:00,0.0,11.65972222222222,12.999999999999998,60.0
2022-01-09 20:00:00,0.0,11.65972222222222,12.999999999999998,60.0
2022-01-09 21:00:00,0.0,11.65972222222222,12.999999999999998,60.0
2022-01-09 22:00:00,0.0,11.65972222222222,12.1,60.0
2022-01-09 23:00:00,0.0,11.65972222222222,12.999999999999998,60.0
2022-01-10 00:00:00,0.0,11.620277777777778,12.999999999999998,60.0
2022-01-10 00:00:00,0.0,11.620277777777778,12.999999999999998,60.0
2022-01-10 01:00:00,0.0,11.620277777777778,12.799999999999999,60.0
2022-01-10 02:00:00,0.0,11.620277777777778,12.0,60.0
2022-01-10 03:00:00,0.0,11.620277777777778,12.0,60.0
2022-01-10 04:00:00,0.0,11.620277777777778,12.0,60.0
2022-01-10 05:00:00,0.24192088517259433,11.620277777777778,11.9,60.0
2022-01-10 06:00:00,0.0,11.620277777777778,11.099999999999998,60.0
2022-01-10 07:00:00,1.6305550928047108,11.620277777777778,12.0,60.0
2022-01-10 08:00:00,0.5189593181928233,11.620277777777778,12.1,60.0
2022-01-10 09:00:00,0.0,11.620277777777778,13.099999999999998,60.0
2022-01-10 10:00:00,0.0,11.620277777777778,14.000000000000002,60.0
2022-01-10 11:00:00,0.0,11.620277777777778,14.200000000000001,60.0
2022-01-10 12:00:00,0.0,11.620277777777778,15.999999999999998,60.0
2022-01-10 13:00:00,0.0,11.620277777777778,15.899999999999999,60.0
2022-01-10 14:00:00,0.0,11.620277777777778,14.8,60.0
2022-01-10 15:00:00,0.0,11.620277777777778,12.999999999999998,60.0
2022-01-10 16:00:00,0.22481233622118257,11.620277777777778,12.7,60.0
2022-01-10 17:00:00,0.13836914151931265,11.620277777777778,12.999999999999998,60.0
2022-01-10 18:00:00,0.0,11.620277777777778,12.999999999999998,60.0
2022-01-10 19:00:00,0.0,11.620277777777778,12.899999999999999,60.0
2022-01-10 20:00:00,0.536067867144235,11.620277777777778,12.0,60.0
2022-01-10 21:00:00,0.9870190088601393,11.620277777777778,11.9,60.0
2022-01-10 22:00:00,2.8079926387843614,11.620277777777778,10.999999999999998,60.0
2022-01-10 23:00:00,1.0911395851398473,11.620277777777778,10.999999999999998,60.0
2022-01-11 00:00:00,0.0,11.621666666666664,10.899999999999999,60.0
2022-01-11 00:00:00,0.0,11.621666666666664,10.899999999999999,60.0
2022-01-11 01:00:00,0.0,11.621666666666664,10.1,60.0
2022-01-11 02:00:00,0.0,11.621666666666664,10.999999999999998,60.0
2022-01-11 03:00:00,0.0,11.621666666666664,10.899999999999999,60.0
2022-01-11 04:00:00,0.0,11.621666666666664,9.9,60.0
2022-01-11 05:00:00,0.24192088517259433,11.621666666666664,8.900000000000002,60.0
2022-01-11 06:00:00,0.0,11.621666666666664,7.999999999999999,60.0
2022-01-11 07:00:00,1.6305550928047108,11.621666666666664,7.2,60.0
2022-01-11 08:00:00,0.5189593181928233,11.621666666666664,9.5,60.0
2022-01-11 09:00:00,0.0,11.621666666666664,13.099999999999998,60.0
2022-01-11 10:00:00,0.0,11.621666666666664,13.8,60.0
2022-01-11 11:00:00,0.0,11.621666666666664,12.0,60.0
2022-01-11 12:00:00,0.0,11.621666666666664,12.1,60.0
2022-01-11 13:00:00,0.0,11.621666666666664,13.099999999999998,60.0
2022-01-11 14:00:00,0.0,11.621666666666664,14.100000000000001,60.0
2022-01-11 15:00:00,0.0,11.621666666666664,14.8,60.0
2022-01-11 16:00:00,0.22481233622118257,11.621666666666664,14.000000000000002,60.0
2022-01-11 17:00:00,0.13836914151931265,11.621666666666664,12.999999999999998,60.0
2022-01-11 18:00:00,0.0,11.621666666666664,12.899999999999999,60.0
2022-01-11 19:00:00,0.0,11.621666666666664,11.8,60.0
2022-01-11 20:00:00,0.536067867144235,11.621666666666664,10.1,60.0
2022-01-11 21:00:00,0.9870190088601393,11.621666666666664,10.799999999999999,60.0
2022-01-11 22:00:00,2.8079926387843614,11.621666666666664,9.000000000000002,60.0
2022-01-11 23:00:00,1.0911395851398473,11.621666666666664,9.100000000000001,60.0
2022-01-12 00:00:00,0.0,11.594166666666668,9.8,60.0
2022-01-12 00:00:00,0.0,11.594166666666668,9.8,60.0
2022-01-12 01:00:00,0.0,11.594166666666668,7.999999999999999,60.0
2022-01-12 02:00:00,0.0,11.594166666666668,7.8999999999999995,60.0
2022-01-12 03:00:00,0.0,11.594166666666668,7.1000000000000005,60.0
2022-01-12 04:00:00,0.0,11.594166666666668,7.999999999999999,60.0
2022-01-12 05:00:00,0.24192088517259433,11.594166666666668,7.999999999999999,60.0
2022-01-12 06:00:00,0.0,11.594166666666668,7.8999999999999995,60.0
2022-01-12 07:00:00,1.6305550928047108,11.594166666666668,7.000000000000001,60.0
2022-01-12 08:00:00,0.5189593181928233,11.594166666666668,7.2,60.0
2022-01-12 09:00:00,0.0,11.594166666666668,9.5,60.0
2022-01-12 10:00:00,0.0,11.594166666666668,10.999999999999998,60.0
2022-01-12 11:00:00,0.0,11.594166666666668,11.099999999999998,60.0
2022-01-12 12:00:00,0.0,11.594166666666668,11.500000000000002,60.0
2022-01-12 13:00:00,0.0,11.594166666666668,12.0,60.0
2022-01-12 14:00:00,0.0,11.594166666666668,12.3,60.0
2022-01-12 15:00:00,0.0,11.594166666666668,12.2,60.0
2022-01-12 16:00:00,0.22481233622118257,11.594166666666668,12.999999999999998,60.0
2022-01-12 17:00:00,0.13836914151931265,11.594166666666668,12.899999999999999,60.0
2022-01-12 18:00:00,0.0,11.594166666666668,11.9,60.0
2022-01-12 19:00:00,0.0,11.594166666666668,10.899999999999999,60.0
2022-01-12 20:00:00,0.536067867144235,11.594166666666668,10.0,60.0
2022-01-12 21:00:00,0.9870190088601393,11.594166666666668,9.9,60.0
2022-01-12 22:00:00,2.8079926387843614,11.594166666666668,9.000000000000002,60.0
2022-01-12 23:00:00,1.0911395851398473,11.594166666666668,8.900000000000002,60.0
2022-01-13 00:00:00,0.0,11.55666666666667,7.999999999999999,60.0
2022-01-13 00:00:00,0.0,11.55666666666667,7.999999999999999,60.0
2022-01-13 01:00:00,0.0,11.55666666666667,7.699999999999999,60.0
2022-01-13 02:00:00,0.0,11.55666666666667,6.600000000000001,60.0
2022-01-13 03:00:00,0.0,11.55666666666667,7.999999999999999,60.0
2022-01-13 04:00:00,0.0,11.55666666666667,7.8999999999999995,60.0
2022-01-13 05:00:00,0.24192088517259433,11.55666666666667,7.1000000000000005,60.0
2022-01-13 06:00:00,0.0,11.55666666666667,7.999999999999999,60.0
2022-01-13 07:00:00,1.6305550928047108,11.55666666666667,7.999999999999999,60.0
2022-01-13 08:00:00,0.5189593181928233,11.55666666666667,7.999999999999999,60.0
2022-01-13 09:00:00,0.0,11.55666666666667,9.200000000000001,60.0
2022-01-13 10:00:00,0.0,11.55666666666667,11.099999999999998,60.0
2022-01-13 11:00:00,0.0,11.55666666666667,11.9,60.0
2022-01-13 12:00:00,0.0,11.55666666666667,10.999999999999998,60.0
2022-01-13 13:00:00,0.0,11.55666666666667,10.999999999999998,60.0
2022-01-13 14:00:00,0.0,11.55666666666667,11.099999999999998,60.0
2022-01-13 15:00:00,0.0,11.55666666666667,12.0,60.0
2022-01-13 16:00:00,0.22481233622118257,11.55666666666667,12.0,60.0
2022-01-13 17:00:00,0.13836914151931265,11.55666666666667,11.400000000000002,60.0
2022-01-13 18:00:00,0.0,11.55666666666667,10.799999999999999,60.0
2022-01-13 19:00:00,0.0,11.55666666666667,9.000000000000002,60.0
2022-01-13 20:00:00,0.536067867144235,11.55666666666667,8.800000000000002,60.0
2022-01-13 21:00:00,0.9870190088601393,11.55666666666667,7.000000000000001,60.0
2022-01-13 22:00:00,2.8079926387843614,11.55666666666667,7.000000000000001,60.0
2022-01-13 23:00:00,1.0911395851398473,11.55666666666667,6.9,60.0
2022-01-14 00:00:00,0.0,11.491944444444448,6.099999999999998,60.0
2022-01-14 00:00:00,0.0,11.491944444444448,6.099999999999998,60.0
2022-01-14 01:00:00,0.0,11.491944444444448,6.800000000000001,60.0
2022-01-14 02:00:00,0.0,11.491944444444448,5.0,60.0
2022-01-14 03:00:00,0.0,11.491944444444448,5.1,60.0
2022-01-14 04:00:00,0.0,11.491944444444448,5.999999999999998,60.0
2022-01-14 05:00:00,0.24192088517259433,11.491944444444448,5.999999999999998,60.0
2022-01-14 06:00:00,0.0,11.491944444444448,5.999999999999998,60.0
2022-01-14 07:00:00,1.6305550928047108,11.491944444444448,6.099999999999998,60.0
2022-01-14 08:00:00,0.5189593181928233,11.491944444444448,7.000000000000001,60.0
2022-01-14 09:00:00,0.0,11.491944444444448,7.1000000000000005,60.0
2022-01-14 10:00:00,0.0,11.491944444444448,8.1,60.0
2022-01-14 11:00:00,0.0,11.491944444444448,8.599999999999998,60.0
2022-01-14 12:00:00,0.0,11.491944444444448,9.000000000000002,60.0
2022-01-14 13:00:00,0.0,11.491944444444448,9.200000000000001,60.0
2022-01-14 14:00:00,0.0,11.491944444444448,9.6,60.0
2022-01-14 15:00:00,0.0,11.491944444444448,10.1,60.0
2022-01-14 16:00:00,0.22481233622118257,11.491944444444448,10.499999999999998,60.0
2022-01-14 17:00:00,0.13836914151931265,11.491944444444448,10.399999999999999,60.0
2022-01-14 18:00:00,0.0,11.491944444444448,10.0,60.0
2022-01-14 19:00:00,0.0,11.491944444444448,10.0,60.0
2022-01-14 20:00:00,0.536067867144235,11.491944444444448,10.0,60.0
2022-01-14 21:00:00,0.9870190088601393,11.491944444444448,9.9,60.0
2022-01-14 22:00:00,2.8079926387843614,11.491944444444448,8.900000000000002,60.0
2022-01-14 23:00:00,1.0911395851398473,11.491944444444448,7.999999999999999,60.0
2022-01-15 00:00:00,0.0,11.431111111111115,7.999999999999999,60.0
2022-01-15 00:00:00,0.0,11.431111111111115,7.999999999999999,60.0
2022-01-15 01:00:00,0.0,11.431111111111115,7.8999999999999995,60.0
2022-01-15 02:00:00,0.0,11.431111111111115,7.1000000000000005,60.0
2022-01-15 03:00:00,0.0,11.431111111111115,7.999999999999999,60.0
2022-01-15 04:00:00,0.0,11.431111111111115,8.1,60.0
2022-01-15 05:00:00,0.0,11.431111111111115,9.000000000000002,60.0
2022-01-15 06:00:00,0.0,11.431111111111115,9.000000000000002,60.0
2022-01-15 07:00:00,0.0,11.431111111111115,9.000000000000002,60.0
2022-01-15 08:00:00,0.0,11.431111111111115,9.6,60.0
2022-01-15 09:00:00,0.0,11.431111111111115,10.0,60.0
2022-01-15 10:00:00,0.0,11.431111111111115,10.999999999999998,60.0
2022-01-15 11:00:00,0.0,11.431111111111115,10.999999999999998,60.0
2022-01-15 12:00:00,0.0,11.431111111111115,11.099999999999998,60.0
2022-01-15 13:00:00,0.0,11.431111111111115,12.0,60.0
2022-01-15 14:00:00,0.0,11.431111111111115,12.1,60.0
2022-01-15 15:00:00,0.0,11.431111111111115,12.799999999999999,60.0
2022-01-15 16:00:00,0.0,11.431111111111115,12.4,60.0
2022-01-15 17:00:00,0.0,11.431111111111115,12.0,60.0
2022-01-15 18:00:00,0.82166057464017,11.431111111111115,12.0,60.0
2022-01-15 19:00:00,0.0,11.431111111111115,12.0,60.0
2022-01-15 20:00:00,0.0,11.431111111111115,12.0,60.0
2022-01-15 21:00:00,0.0,11.431111111111115,12.0,60.0
2022-01-15 22:00:00,0.0,11.431111111111115,12.0,60.0
2022-01-15 23:00:00,0.0,11.431111111111115,12.0,60.0
2022-01-16 00:00:00,0.0,11.414722222222219,11.9,60.0
2022-01-16 00:00:00,0.0,11.414722222222219,11.9,60.0
