Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal)
2E6,157.0,0.569,FAUC,0.8365119026250001,57.842,3755.51,11.51,0.5,0.41825595131250004,0.2379876362968125
2E6,157.0,2.42,FAUC,0.8913291963750001,57.842,3755.54,11.54,0.5,0.44566459818750004,1.07850832761375
2E6,157.0,0.142,FAUC,0.5054154483750001,57.842,3755.66,11.66,0.5,0.25270772418750004,0.035884496834625
2E6,157.0,0.285,FAUC,0.441827387625,57.842,3755.76,11.76,0.5,0.2209136938125,0.0629604027365625
2E6,157.0,0.42700000000000005,FAUC,0.21049840800000003,57.842,3758.92,14.92,0.5,0.10524920400000001,0.04494141010800001
2E6,157.0,0.7120000000000001,FAUC,0.49225929787500006,57.842,3761.98,17.98,0.5,0.24612964893750003,0.17524431004350002
2E6,157.0,0.142,FAUC,0.31574761200000007,57.842,3764.38,20.38,0.5,0.15787380600000003,0.022418080452000003
2E6,157.0,21.355999999999998,SHWR,1.4943194276250005,57.842,3750.78,6.78,0.7021948241460436,1.0493033676991537,22.408922720583124
2E6,157.0,7.546,SHWR,1.4603327055,57.842,3762.46,18.46,0.7021948241460436,1.0254380673332886,7.737955656096996
1E3,158.0,5.0,CWSH,1.7530570541250001,57.958,3777.21,9.21,0.22,0.38567255190750005,1.9283627595375001
1E3,158.0,1.5,CWSH,1.4998011570000003,57.958,3777.35,9.35,0.22,0.32995625454000005,0.49493438181000005
1E3,158.0,1.8330000000000002,CWSH,1.5579074883750001,57.958,3777.45,9.45,0.22,0.3427396474425001,0.6282417737621027
1E3,158.0,1.6669999999999998,DWSH,1.0108308967500002,57.958,3770.23,2.23,1.0,1.0108308967500002,1.68505510488225
1E3,158.0,1.5,DWSH,1.0415285812500001,57.958,3770.4,2.4,1.0,1.0415285812500001,1.562292871875
1E3,158.0,0.667,DWSH,0.8419936320000001,57.958,3771.39,3.39,1.0,0.8419936320000001,0.5616097525440001
1E3,158.0,1.6669999999999998,DWSH,1.0042528215,57.958,3771.42,3.42,1.0,1.0042528215,1.6740894534405
1E3,158.0,0.131,FAUC,0.5679071632500001,57.958,3768.83,0.83,0.5,0.28395358162500006,0.037197919192875004
1E3,158.0,0.131,FAUC,0.5679071632500001,57.958,3768.83,0.83,0.5,0.28395358162500006,0.037197919192875004
1E3,158.0,0.131,FAUC,0.441827387625,57.958,3768.93,0.93,0.5,0.2209136938125,0.028939693889437502
1E3,158.0,0.131,FAUC,0.7575749996250001,57.958,3770.73,2.73,0.5,0.37878749981250004,0.0496211624754375
1E3,158.0,0.131,FAUC,0.5054154483750001,57.958,3775.3,7.3,0.5,0.25270772418750004,0.03310471186856251
1E3,158.0,0.131,FAUC,0.441827387625,57.958,3776.08,8.08,0.5,0.2209136938125,0.028939693889437502
1E3,158.0,0.131,FAUC,0.5679071632500001,57.958,3776.73,8.73,0.5,0.28395358162500006,0.037197919192875004
1E3,158.0,0.262,FAUC,0.4736214180000001,57.958,3776.83,8.83,0.5,0.23681070900000006,0.06204440575800002
1E3,158.0,0.39299999999999996,FAUC,1.031661468375,57.958,3777.77,9.77,0.5,0.5158307341875,0.2027214785356875
1E3,158.0,0.262,FAUC,0.88365477525,57.958,3778.1,10.1,0.5,0.441827387625,0.11575877555775001
1E3,158.0,0.131,FAUC,1.1994023872500001,57.958,3778.47,10.47,0.5,0.5997011936250001,0.07856085636487502
1E3,158.0,0.131,FAUC,0.5679071632500001,57.958,3781.26,13.26,0.5,0.28395358162500006,0.037197919192875004
1E3,158.0,0.131,FAUC,0.5679071632500001,57.958,3781.82,13.82,0.5,0.28395358162500006,0.037197919192875004
1E3,158.0,0.262,FAUC,1.0733226116250003,57.958,3783.86,15.86,0.5,0.5366613058125002,0.14060526212287505
1E3,158.0,0.131,FAUC,1.3890702236250003,57.958,3783.87,15.87,0.5,0.6945351118125002,0.09098409964743752
1E3,158.0,0.131,FAUC,0.5679071632500001,57.958,3783.99,15.99,0.5,0.28395358162500006,0.037197919192875004
1E3,158.0,0.524,FAUC,0.394684515,57.958,3786.23,18.23,0.5,0.1973422575,0.10340734293000002
1E3,158.0,0.262,FAUC,0.4736214180000001,57.958,3788.2,20.2,0.5,0.23681070900000006,0.06204440575800002
1E3,158.0,0.39299999999999996,FAUC,0.652325795625,57.958,3788.26,20.26,0.5,0.3261628978125,0.1281820188403125
1E3,158.0,0.131,FAUC,0.5679071632500001,57.958,3788.28,20.28,0.5,0.28395358162500006,0.037197919192875004
1E3,158.0,0.262,FAUC,0.4736214180000001,57.958,3788.29,20.29,0.5,0.23681070900000006,0.06204440575800002
1E3,158.0,0.262,FAUC,0.4736214180000001,57.958,3788.31,20.31,0.5,0.23681070900000006,0.06204440575800002
1E3,158.0,0.39299999999999996,FAUC,0.5262460200000001,57.958,3788.36,20.36,0.5,0.26312301000000005,0.10340734292999999
